Cycle,Tem,电压(V),电流(A),放电容量(Ah)
39270,21.9,3.6501,13.0118,11.8556
39300,21.5,3.65,13.001,11.8542
39330,20.4,3.6501,12.9968,11.8556
39360,20.1,3.6501,13.0029,11.8561
39390,20.3,3.6501,12.9986,11.855
39420,20.1,3.6501,13.0002,11.8556
39450,19.7,3.65,13.0031,11.8553
39480,19.2,3.65,12.9962,11.8565
39510,19.1,3.65,12.9958,11.8537
39540,18.6,3.6501,12.9997,11.8539
39570,18.2,3.65,12.9962,11.8548
39600,17.8,3.6501,12.9978,11.8524
39630,16.9,3.65,12.9994,11.8566
39660,17.3,3.6501,12.9973,11.8547
39690,17.4,3.6501,12.9989,11.8526
39720,16.4,3.6501,12.9972,11.8525
39750,16.5,3.6501,13.0003,11.8522
39780,16.9,3.6501,12.9988,11.8507
39810,16.9,3.6501,12.9977,11.8503
39840,16.1,3.6501,12.9992,11.8511
39870,16.6,3.65,12.9961,11.8479
39900,16.8,3.6501,12.9976,11.8476
39930,17.2,3.6501,12.9989,11.8468
39960,17.2,3.6501,12.9969,11.8461
39990,17.3,3.6501,12.997,11.8449
40020,17.2,3.65,13.0041,11.8446
40050,17.3,3.6501,12.9991,11.8442
40080,17.4,3.6501,12.9995,11.8431
40110,17.3,3.6501,12.9969,11.8424
40140,17.3,3.6501,12.998,11.8417
40170,17.3,3.6501,12.9972,11.8407
40200,17.4,3.6501,12.9988,11.8399
40230,17.6,3.6501,12.9995,11.8384
40260,17.4,3.6501,12.9989,11.8384
40290,17.0,3.6501,12.9986,11.8389
40320,17.0,3.6501,12.9969,11.8386
40350,16.6,3.6501,12.999,11.8385
40380,17.3,3.6501,13.0017,11.8358
40410,17.5,3.6501,12.9964,11.8346
40440,17.4,3.6501,12.9971,11.8355
40470,17.2,3.6501,12.9979,11.8341
40500,17.1,3.6501,13.0047,11.8337
40530,16.8,3.6501,12.9987,11.8328
40560,16.7,3.6501,12.997,11.8332
40590,16.6,3.6501,12.9973,11.8318
40620,16.5,3.6501,13.0005,11.8364
40650,23.9,3.6501,12.9965,11.8211
40680,24.6,3.6501,13.0005,11.8249
40710,18.1,3.6501,12.9988,11.8274
40740,17.0,3.6501,12.9982,11.8286
40770,16.1,3.6501,12.9967,11.8292
40800,15.8,3.6501,12.9983,11.8289
40830,15.4,3.6501,13.0075,11.8278
40860,14.9,3.6501,13.0029,11.83
40890,16.1,3.6501,12.9981,11.8254
40920,15.3,3.6501,12.9972,11.8261
40950,15.4,3.6501,12.9974,11.8253
40980,14.7,3.65,13.0004,11.825
41010,14.1,3.65,13.0016,11.826
41040,13.8,3.6501,13.0035,11.8252
41070,13.8,3.6501,12.9968,11.8242
41100,14.0,3.6501,13.0077,11.8228
41130,14.6,3.65,12.996,11.8206
41160,14.7,3.65,13.0086,11.8198
41190,16.8,3.65,12.9965,11.8148
41220,17.1,3.6501,12.9991,11.8157
41250,15.2,3.65,12.9971,11.8166
41280,15.0,3.6501,12.9975,11.8169
41310,15.2,3.65,13.0019,11.815
41340,15.1,3.6501,12.9966,11.8149
41370,15.5,3.6501,12.9991,11.8129
41400,15.6,3.6501,13.0001,11.8131
41430,15.3,3.6501,13.0008,11.8117
41460,15.3,3.6501,12.9991,11.8115
41490,15.3,3.6501,13.0014,11.8107
41520,15.2,3.6502,13.0008,11.8103
41550,15.1,3.6502,12.9998,11.8097
41580,14.8,3.6502,12.9992,11.8094
41610,14.7,3.6502,12.9985,11.8093
41640,15.6,3.6502,13.0005,11.8077
41670,14.9,3.6502,12.9967,11.8071
41700,15.1,3.6501,13.0045,11.8059
41730,15.3,3.6502,13.0038,11.8045
41760,15.1,3.6502,12.9967,11.8047
41790,15.1,3.6502,13.0073,11.8039
41820,15.1,3.6502,12.9985,11.8035
41850,15.0,3.6501,12.9991,11.8026
41880,15.5,3.6502,12.997,11.801
41910,15.6,3.6501,12.9982,11.7925
41940,16.3,3.6502,12.9975,11.7986
41970,16.1,3.6502,13.0096,11.7983
42000,15.9,3.6502,12.9972,11.7988
42030,15.7,3.6501,13.0008,11.7977
42060,15.6,3.6502,12.9971,11.7974
42090,16.1,3.6501,12.9995,11.7968
42120,17.6,3.6501,12.9968,11.7926
42150,16.7,3.6501,13.0071,11.795
42180,17.9,3.6501,12.9968,11.7927
42210,18.0,3.6501,12.9969,11.7906
42240,16.7,3.6501,12.9992,11.7921
42270,16.7,3.6501,12.9979,11.7913
42300,16.6,3.6501,12.9971,11.7906
42330,16.9,3.6501,12.9988,11.7906
42360,17.3,3.6501,13.0058,11.777
42390,18.4,3.6501,12.9999,11.7867
42420,17.8,3.6501,12.9994,11.7869
42450,17.7,3.6501,12.9982,11.7863
42480,17.6,3.6501,12.9974,11.7855
42510,17.7,3.6501,12.9968,11.7846
42540,17.6,3.6501,12.9966,11.7844
42570,17.8,3.6501,12.9986,11.7839
42600,18.1,3.6501,12.9975,11.7819
42630,18.4,3.6501,12.9965,11.7807
42660,18.1,3.65,12.997,11.7812
42690,18.1,3.6501,13.0046,11.7806
42720,18.1,3.6501,13.0006,11.7798
42750,18.0,3.6501,12.9965,11.7787
42780,18.1,3.6501,12.9966,11.7779
42810,18.3,3.6501,13.0006,11.7777
42840,18.7,3.6501,12.9979,11.777
42870,18.9,3.6501,12.9992,11.7748
42900,18.7,3.6501,13.0,11.7753
42930,18.6,3.6501,13.0018,11.7742
42960,18.6,3.6501,12.9987,11.7735
42990,18.5,3.6501,13.0128,11.7735
43020,18.5,3.6501,13.0012,11.7724
43050,18.5,3.6501,13.0059,11.7716
43080,18.9,3.6501,12.9993,11.7703
43110,18.9,3.6501,13.0007,11.7703
43140,18.7,3.65,13.0074,11.7693
43170,18.6,3.65,12.9984,11.7688
43200,18.6,3.65,12.9973,11.7681
43230,18.2,3.65,13.0012,11.7685
43260,17.9,3.6501,12.9983,11.7678
43290,17.8,3.6501,13.0014,11.7675
43320,17.8,3.65,13.0016,11.767
43350,18.3,3.65,12.9991,11.7665
43380,18.2,3.6501,13.0005,11.7655
43410,17.8,3.65,12.9985,11.7619
43440,17.9,3.6501,12.9979,11.7646
43470,17.9,3.65,12.9987,11.764
43500,17.8,3.6501,13.0062,11.7634
43530,17.7,3.6501,12.9963,11.7627
43560,17.2,3.6501,12.9967,11.7631
43590,21.8,3.6501,12.9978,11.7568
43620,23.6,3.6501,12.9965,11.7569
43650,24.3,3.65,12.9985,11.7547
43680,20.8,3.6501,12.9968,11.7572
43710,19.5,3.6501,13.0002,11.7574
43740,18.9,3.6501,12.9975,11.7572
43770,18.5,3.65,12.997,11.757
43800,18.2,3.65,13.0001,11.757
43830,18.5,3.65,12.9988,11.7565
43860,18.8,3.6501,12.9976,11.7553
43890,18.8,3.65,12.9962,11.7544
43920,18.5,3.6501,12.9985,11.754
43950,18.9,3.6501,12.9964,11.7529
43980,18.4,3.65,12.9973,11.7527
44010,18.1,3.6501,12.9961,11.7531
44040,17.3,3.6501,12.9986,11.7536
44070,17.1,3.6501,12.9993,11.7529
44100,17.1,3.6501,12.9964,11.7525
44130,17.2,3.6501,12.9973,11.7515
44160,17.3,3.6501,12.9977,11.75
44190,17.7,3.6501,12.9965,11.7489
44220,17.8,3.65,12.9994,11.7481
44250,17.7,3.65,13.0081,11.7481
44280,17.6,3.6501,13.0002,11.7477
44310,17.9,3.65,12.9986,11.7468
44340,18.2,3.65,12.9967,11.7459
44370,18.3,3.6501,12.9989,11.745
44400,18.2,3.65,13.0136,11.7425
44430,18.2,3.65,12.9962,11.7441
44460,18.1,3.65,12.9963,11.7436
44490,18.0,3.6501,12.9965,11.7429
44520,18.2,3.65,12.9999,11.7425
44550,18.3,3.6501,12.9989,11.7416
44580,18.2,3.6501,12.9969,11.7415
44610,18.3,3.65,12.9966,11.7405
44640,18.5,3.65,13.0017,11.7403
44670,18.9,3.6501,12.9983,11.7397
44700,18.5,3.6501,12.9993,11.7387
44730,18.2,3.6501,12.9964,11.738
44760,18.2,3.65,13.0007,11.7382
44790,18.2,3.6501,12.9994,11.737
44820,18.4,3.6501,12.9983,11.7364
44850,18.5,3.6501,12.9969,11.7357
44880,18.5,3.6501,12.9975,11.7355
44910,18.5,3.6501,12.9997,11.7347
44940,18.4,3.6501,12.9969,11.7337
44970,18.4,3.6501,12.9965,11.7331
45000,18.2,3.6501,12.9963,11.7324
45030,17.9,3.6501,12.9988,11.7322
45060,17.9,3.6501,12.997,11.7321
45090,18.2,3.6501,12.9966,11.731
45120,18.1,3.6501,12.9965,11.7299
45150,19.6,3.6501,12.9973,11.7269
45180,18.1,3.6501,12.9976,11.7289
45210,17.9,3.6501,13.0004,11.7283
45240,17.8,3.6501,13.0013,11.7279
45270,17.6,3.6501,12.9969,11.7273
45300,17.7,3.6501,12.9963,11.7263
45330,18.0,3.6501,12.9984,11.7255
45360,18.3,3.6501,13.0078,11.7248
45390,18.2,3.6501,12.9992,11.7245
45420,18.3,3.6501,13.0005,11.7233
45450,18.3,3.6501,13.0006,11.7227
45480,18.2,3.6501,12.9995,11.7225
45510,18.1,3.6501,12.9994,11.7214
45540,17.9,3.6501,13.0108,11.7205
45570,18.0,3.6501,13.0096,11.7206
45600,18.3,3.6501,12.9983,11.7195
45630,18.3,3.6502,12.9971,11.7214
45660,21.3,3.6502,13.0001,11.7147
45690,21.6,3.6501,13.0005,11.7138
45720,19.1,3.6502,13.0004,11.7159
45750,18.5,3.6502,12.9988,11.7162
45780,17.9,3.6501,12.9982,11.7163
45810,17.7,3.6502,13.0005,11.7155
45840,17.8,3.6502,12.9996,11.7147
45870,17.7,3.6501,12.9975,11.7141
45900,17.8,3.6501,13.0016,11.7128
45930,17.9,3.6501,12.9968,11.7121
45960,17.9,3.6501,12.9969,11.7114
45990,17.7,3.6501,13.0003,11.7109
46020,17.6,3.6501,12.9991,11.7102
46050,17.8,3.6502,13.0015,11.7097
46080,17.9,3.6501,12.9971,11.7044
46110,18.4,3.6502,12.9971,11.7084
46140,18.3,3.6501,13.0,11.7057
46170,18.3,3.6502,13.0009,11.7069
46200,18.2,3.6502,12.9981,11.7058
46230,18.2,3.6502,12.9973,11.7052
46260,18.1,3.6502,12.9971,11.7044
46290,18.1,3.6502,13.0021,11.7039
46320,18.3,3.6502,12.9992,11.7037
46350,18.6,3.6501,12.9983,11.7024
46380,18.8,3.6502,13.0024,11.7025
46410,18.7,3.6502,12.9996,11.7011
46440,18.7,3.6502,12.9978,11.7005
46470,18.5,3.6502,13.0003,11.7003
46500,18.4,3.6502,12.9971,11.6996
46530,18.3,3.6502,13.0007,11.6996
46560,18.5,3.6502,12.9987,11.6987
46590,18.9,3.6502,12.9993,11.6974
46620,19.0,3.6502,13.0008,11.6967
46650,18.8,3.6502,12.9972,11.6961
46680,18.7,3.6501,13.0037,11.6959
46710,18.7,3.6501,13.0015,11.6951
46740,18.6,3.6502,13.0025,11.6945
46770,18.6,3.6502,12.9979,11.6938
46800,18.6,3.6502,12.997,11.6936
46830,18.9,3.6502,13.0011,11.692
46860,19.3,3.6502,12.9986,11.6907
46890,22.3,3.6502,13.0022,11.6891
46920,19.1,3.6502,12.997,11.6901
46950,18.9,3.6502,12.9981,11.6898
46980,18.6,3.6502,12.9996,11.6891
47010,18.5,3.6502,13.0018,11.6888
47040,18.4,3.6501,12.9989,11.688
47070,18.6,3.6502,12.9971,11.6868
47100,18.7,3.6502,12.9983,11.686
47130,18.7,3.6502,12.9984,11.6858
47160,18.5,3.6502,13.0009,11.6855
47190,18.4,3.6502,13.0024,11.6844
47220,18.4,3.6502,13.0004,11.6837
47250,18.4,3.6502,12.9976,11.6837
47280,18.4,3.6502,12.9976,11.6828
47310,18.7,3.6502,12.9969,11.6824
47340,19.1,3.6502,12.9985,11.6805
47370,19.0,3.6501,13.0001,11.6809
47400,19.0,3.6503,12.9996,11.6795
47430,19.1,3.6503,12.9986,11.6788
47460,18.9,3.6503,12.9978,11.678
47490,18.9,3.6502,13.009,11.6774
47520,18.9,3.6502,13.0004,11.6771
47550,18.9,3.6503,13.0006,11.6766
47580,19.4,3.6502,12.9992,11.675
47610,19.7,3.6502,13.0013,11.6741
47640,19.5,3.6502,12.9983,11.6714
47670,19.6,3.6502,12.9971,11.6728
47700,19.6,3.6501,13.0014,11.6721
47730,19.5,3.6502,12.9973,11.671
47760,19.3,3.6502,12.9994,11.6711
47790,19.4,3.6502,13.0102,11.6703
47820,19.4,3.6502,12.9994,11.6699
47850,19.8,3.6502,12.9972,11.6688
47880,19.5,3.6502,12.9971,11.6678
47910,19.6,3.6502,12.9971,11.6673
47940,19.7,3.6502,12.998,11.6662
47970,19.6,3.6502,12.999,11.6655
48000,19.4,3.6502,12.9973,11.6653
48030,19.3,3.6501,12.999,11.6649
48060,19.3,3.6502,12.9998,11.6642
48090,19.5,3.6501,12.9976,11.6629
48120,19.4,3.6501,13.0011,11.6622
48150,19.7,3.6501,12.9978,11.6614
48180,19.6,3.6501,12.9983,11.6607
48210,19.4,3.6501,12.9969,11.6602
48240,19.0,3.6501,12.9987,11.66
48270,18.3,3.6502,12.9973,11.6602
48300,17.9,3.6501,12.9985,11.6599
48330,17.3,3.6501,12.9979,11.658
48360,17.3,3.6501,13.0055,11.6583
48390,16.7,3.6501,12.9969,11.6583
48420,17.0,3.6501,12.9979,11.6572
48450,17.2,3.6501,13.0086,11.6565
48480,16.9,3.6501,12.9969,11.6558
48510,16.7,3.6501,12.997,11.6551
48540,16.9,3.6501,13.0007,11.6548
48570,17.1,3.6501,12.9971,11.6537
48600,17.0,3.6501,13.011,11.6526
48630,17.1,3.6501,12.997,11.6532
48660,17.8,3.6501,12.9974,11.6509
48690,17.1,3.6501,13.0018,11.6506
48720,17.0,3.6501,12.9997,11.65
48750,16.7,3.6501,12.9975,11.6498
48780,16.4,3.6501,12.9968,11.6492
48810,16.6,3.6501,13.0014,11.6488
48840,16.3,3.6501,12.9985,11.6484
48870,15.7,3.6501,12.9985,11.6477
48900,15.3,3.6501,12.9987,11.6471
48930,14.9,3.6501,13.0005,11.6464
48960,14.8,3.6501,13.0002,11.6467
48990,14.1,3.6501,12.9987,11.6456
49020,14.0,3.6501,13.0085,11.6447
49050,13.5,3.6501,12.9987,11.6433
49080,13.2,3.6501,12.9967,11.6431
49110,13.1,3.6501,12.9977,11.642
49140,13.1,3.6501,12.997,11.6389
49170,13.7,3.6502,12.9975,11.6396
49200,13.3,3.6502,12.9969,11.6394
49230,13.3,3.6502,12.9981,11.6378
49260,13.1,3.6501,12.9966,11.6375
49290,12.9,3.6501,12.9963,11.6367
49320,13.0,3.6501,12.9992,11.6363
49350,13.8,3.6501,13.007,11.635
49380,13.4,3.6501,12.999,11.6357
49410,14.6,3.6501,13.0023,11.6338
49440,14.1,3.6501,12.9968,11.6331
49470,14.1,3.6501,13.0009,11.6325
49500,14.0,3.6501,13.004,11.6321
49530,13.9,3.6501,13.0006,11.6313
49560,13.8,3.6501,12.9983,11.6297
49590,14.1,3.6501,12.9994,11.6287
49620,19.5,3.6501,12.9965,11.6272
49650,16.5,3.6501,13.0007,11.6281
49680,15.8,3.6501,13.0013,11.628
49710,15.5,3.6501,12.9976,11.627
49740,15.3,3.6501,12.9965,11.6264
49770,15.2,3.6501,12.9975,11.6264
49800,15.3,3.6501,13.0142,11.6255
49830,15.2,3.6501,13.002,11.629
49860,18.9,3.6501,13.0,11.6191
49890,16.0,3.6501,12.9995,11.6236
49920,15.8,3.6501,12.9969,11.6228
49950,15.7,3.6501,12.9999,11.6223
49980,15.5,3.6501,12.9966,11.6216
50010,15.3,3.6501,13.0026,11.6209
50040,15.2,3.6501,13.0006,11.6205
50070,15.5,3.6501,12.9965,11.6192
50100,18.2,3.6501,13.0,11.6184
50130,17.9,3.6501,12.9965,11.6169
50160,19.6,3.6501,12.9975,11.6172
50190,17.7,3.6501,12.9983,11.6172
50220,16.3,3.6501,12.9989,11.6159
50250,16.1,3.6501,12.9964,11.6156
50280,16.0,3.65,12.9983,11.6145
50310,15.3,3.65,12.9989,11.6146
50340,18.6,3.65,12.9963,11.6129
50370,20.5,3.6501,13.0021,11.6117
50400,18.3,3.6501,12.9972,11.612
50430,16.9,3.6501,12.9961,11.6111
50460,16.7,3.6501,12.9961,11.6104
50490,16.5,3.6501,12.996,11.6099
50520,16.3,3.65,12.9964,11.6092
50550,16.3,3.6501,12.9991,11.6083
50580,16.6,3.6501,13.0033,11.6116
50610,17.2,3.6501,12.9968,11.6069
50640,16.7,3.6501,13.0021,11.6061
50670,16.8,3.6501,12.997,11.6061
50700,16.9,3.6501,12.9992,11.6051
50730,16.8,3.6501,12.9964,11.6045
50760,16.8,3.6501,12.9974,11.6032
50790,16.8,3.6501,12.9971,11.6027
50820,18.3,3.6501,12.9973,11.6013
50850,18.3,3.6501,12.9967,11.6014
50880,17.6,3.6501,12.9971,11.6011
50910,17.4,3.6502,13.0002,11.6011
50940,17.5,3.6502,12.9969,11.6
50970,17.5,3.6501,13.0009,11.5993
51000,17.4,3.6501,12.9995,11.5985
51030,17.4,3.6502,12.999,11.5974
51060,17.5,3.6501,13.0076,11.5969
51090,18.0,3.6501,12.9969,11.5962
51120,18.1,3.6501,13.0013,11.5956
51150,18.0,3.6501,12.997,11.5954
51180,18.0,3.6501,12.9997,11.5948
51210,18.1,3.6501,13.0003,11.594
51240,18.0,3.6501,13.0017,11.5937
51270,18.0,3.6501,12.9998,11.5926
51300,17.9,3.6501,13.0,11.5919
51330,17.8,3.6501,13.0004,11.5915
51360,20.2,3.65,12.999,11.5913
51390,22.0,3.6502,13.0009,11.5851
51420,19.0,3.6501,13.0001,11.5888
51450,18.5,3.6501,12.9995,11.5882
51480,18.1,3.6501,12.9995,11.588
51510,17.9,3.6501,13.0,11.5873
51540,17.8,3.6502,13.0,11.5861
51570,17.9,3.6501,13.0045,11.5857
51600,18.0,3.6501,13.003,11.585
51630,18.2,3.6501,12.9995,11.5883
51660,20.1,3.6501,13.0035,11.5834
51690,18.4,3.65,13.0038,11.5821
51720,17.8,3.6501,13.0006,11.5816
51750,17.5,3.6501,13.0034,11.5809
51780,17.4,3.6501,12.9993,11.5803
51810,17.4,3.6501,13.0028,11.5791
51840,17.3,3.6501,13.0018,11.579
51870,17.3,3.6501,12.9993,11.5781
51900,17.1,3.6501,13.0009,11.5777
51930,17.1,3.6501,12.9995,11.5767
51960,17.0,3.6501,13.0074,11.5763
51990,17.1,3.6501,13.0094,11.5758
52020,17.0,3.65,12.999,11.5748
52050,17.0,3.6501,12.9999,11.5746
52080,16.9,3.6501,12.9994,11.5776
52110,16.3,3.6502,12.9998,11.5742
52140,16.2,3.6501,13.0,11.5734
52170,15.9,3.6501,13.0005,11.572
52200,15.3,3.6501,13.0011,11.5711
52230,14.8,3.6501,13.0032,11.5709
52260,14.6,3.6501,13.0053,11.57
52290,14.4,3.6501,13.0038,11.5688
52320,14.0,3.6502,12.9997,11.5686
52350,14.1,3.65,13.0008,11.567
52380,14.1,3.6502,13.0078,11.5667
52410,14.5,3.6502,13.0035,11.5659
52440,14.4,3.6502,13.0015,11.5647
52470,14.4,3.6502,13.0072,11.5649
52500,14.5,3.6502,13.0033,11.5635
52530,14.5,3.6502,12.9998,11.5635
52560,14.5,3.6502,13.0014,11.5624
52590,14.6,3.6502,12.9999,11.5623
52620,14.6,3.6502,13.0001,11.5612
52650,14.5,3.6502,13.0035,11.5604
52680,14.5,3.6501,13.0102,11.5597
52710,14.5,3.6501,12.9988,11.559
52740,14.4,3.6502,12.9994,11.5584
52770,14.5,3.6502,13.0013,11.5572
52800,14.5,3.6502,13.0004,11.5568
52830,14.6,3.6502,13.0003,11.5557
52860,14.6,3.6502,13.0024,11.555
52890,14.5,3.6502,13.004,11.5548
52920,14.4,3.6502,13.0015,11.5537
52950,14.3,3.6502,13.0007,11.553
52980,14.0,3.6502,13.0052,11.552
53010,13.9,3.6502,13.0052,11.5513
53040,13.9,3.65,12.999,11.5504
53070,14.0,3.6501,13.0074,11.55
53100,14.3,3.6502,13.0083,11.5499
53130,14.4,3.6502,12.9997,11.549
53160,14.2,3.6502,13.0025,11.5473
53190,14.1,3.6502,13.0006,11.5468
53220,14.0,3.6502,12.9991,11.5465
53250,13.7,3.6502,13.0001,11.5452
53280,13.5,3.6502,13.0023,11.5448
53310,13.5,3.6502,13.0044,11.5444
53340,13.7,3.6502,13.0029,11.5437
53370,13.9,3.65,13.0021,11.5429
53400,13.7,3.6502,13.0029,11.5426
53430,13.8,3.6502,13.009,11.5414
53460,13.8,3.6501,13.0102,11.5412
53490,13.6,3.6501,13.0049,11.5402
53520,13.5,3.6501,13.0053,11.5395
53550,13.5,3.6501,12.9994,11.5395
53580,13.7,3.6502,13.0022,11.5389
53610,14.2,3.6501,12.9993,11.5389
53640,14.2,3.6502,13.0015,11.5374
53670,13.9,3.6502,12.9999,11.5368
53700,13.9,3.6501,12.9997,11.5357
53730,13.9,3.6502,12.9999,11.5347
53760,13.6,3.6502,12.9994,11.534
53790,13.6,3.6501,12.9998,11.5339
53820,14.0,3.6501,13.0021,11.5334
53850,14.2,3.6501,13.001,11.5335
53880,14.5,3.6502,13.0058,11.532
53910,14.2,3.6502,12.9996,11.5318
53940,14.0,3.6502,12.9999,11.53
53970,14.0,3.6502,12.9991,11.5292
54000,13.9,3.6502,13.0001,11.5289
54030,13.9,3.65,13.004,11.5276
54060,14.1,3.6502,13.0006,11.5283
54090,14.4,3.6501,12.9997,11.5283
54120,14.8,3.6502,13.0,11.5274
54150,14.7,3.6501,12.9998,11.5253
54180,14.4,3.6501,12.9997,11.5254
54210,14.6,3.6502,13.0036,11.5247
54240,14.3,3.6502,13.0008,11.5244
54270,14.3,3.6502,13.0018,11.5237
54300,14.4,3.6502,13.0021,11.5231
54330,15.0,3.6502,12.9999,11.5234
54360,15.6,3.6501,13.0012,11.5231
54390,15.6,3.6502,13.0045,11.5216
54420,15.4,3.6502,12.9995,11.5206
54450,15.4,3.6502,13.0018,11.5202
54480,15.4,3.6502,12.9997,11.5206
54510,15.4,3.6502,13.0105,11.5193
54540,15.4,3.6502,12.9995,11.5185
54570,15.7,3.6502,13.0073,11.5182
54600,16.5,3.6502,13.0013,11.5185
54630,16.9,3.6502,13.0054,11.5176
54660,16.7,3.6502,13.0001,11.5158
54690,16.5,3.6501,13.0007,11.516
54720,16.5,3.6502,13.0036,11.5152
54750,16.6,3.6502,13.0013,11.5148
54780,16.5,3.6502,13.0011,11.5137
54810,16.5,3.6502,13.0003,11.5131
54840,16.1,3.6502,13.0055,11.5127
54870,16.0,3.6502,13.0024,11.5115
54900,16.0,3.6502,12.9997,11.5104
54930,16.0,3.6502,12.9989,11.5103
54960,16.0,3.6502,13.0045,11.5096
54990,16.0,3.6502,13.0003,11.5084
55020,16.0,3.6501,13.001,11.5082
55050,16.1,3.6502,13.0004,11.5075
55080,16.1,3.6502,13.0018,11.5074
55110,16.3,3.6502,12.9993,11.5069
55140,16.7,3.6502,13.0039,11.5062
55170,16.2,3.6502,13.003,11.5055
55200,16.0,3.6502,12.9993,11.5045
55230,16.0,3.6502,13.0044,11.5038
55260,15.9,3.6502,13.0021,11.5034
55290,15.9,3.6502,13.005,11.5021
55320,16.1,3.6502,13.0014,11.5027
55350,16.4,3.6501,13.0004,11.5022
55380,16.8,3.6502,13.0031,11.5017
55410,16.8,3.6502,13.0,11.5017
55440,16.9,3.6502,12.9988,11.5014
55470,17.0,3.6502,12.9987,11.5006
55500,16.9,3.6502,12.999,11.4995
55530,16.9,3.6502,13.0004,11.4988
55560,17.0,3.6502,13.0005,11.499
55590,17.4,3.6502,12.9994,11.501
55620,20.5,3.6502,13.0037,11.501
55650,21.5,3.6502,12.9997,11.5011
55680,20.9,3.65,13.0023,11.4999
55710,20.9,3.6502,13.0024,11.4975
55740,19.2,3.6502,12.9998,11.4962
55770,19.0,3.6502,13.0007,11.4949
55800,18.8,3.6502,13.0011,11.4943
55830,19.1,3.6502,12.9994,11.494
55860,19.5,3.6502,12.9997,11.4928
55890,19.5,3.6502,13.0,11.4916
55920,19.0,3.6502,13.0004,11.4905
55950,18.8,3.6502,12.9994,11.4899
55980,18.6,3.6502,12.9994,11.4893
56010,18.5,3.65,13.0108,11.4882
56040,18.4,3.6501,12.9993,11.4872
56070,18.3,3.6502,12.9999,11.4868
56100,18.4,3.6502,13.004,11.4886
56130,20.9,3.6502,13.0073,11.4891
56160,19.8,3.6502,13.0078,11.4894
56190,20.0,3.6502,12.9997,11.485
56220,19.2,3.6502,13.0044,11.4848
56250,19.0,3.6502,13.0071,11.4841
56280,18.8,3.6502,13.003,11.4836
56310,18.6,3.6502,13.0078,11.4825
56340,18.5,3.6502,13.0023,11.4849
56370,20.8,3.6501,13.0043,11.4846
56400,19.4,3.6502,12.9994,11.484
56430,22.0,3.6502,13.0082,11.4811
56460,19.1,3.6502,13.0007,11.48
56490,18.3,3.6502,12.9999,11.4799
56520,18.0,3.6502,12.9994,11.4789
56550,17.7,3.6502,12.9988,11.4775
56580,17.5,3.6502,13.0005,11.4761
56610,17.4,3.6502,12.999,11.4771
56640,20.0,3.6502,13.0002,11.4777
56670,17.9,3.6502,12.9989,11.4751
56700,17.9,3.65,13.0006,11.4748
56730,17.7,3.6502,13.0033,11.4725
56760,16.9,3.6502,13.0046,11.4727
56790,16.9,3.6502,13.0011,11.4713
56820,16.7,3.6501,13.002,11.4705
56850,16.7,3.6501,12.9994,11.4713
56880,17.1,3.6501,13.0006,11.4698
56910,16.6,3.6502,13.0041,11.4692
56940,16.4,3.6501,13.0059,11.4695
56970,16.4,3.6502,13.0022,11.4688
57000,16.1,3.6502,12.9998,11.4667
57030,16.1,3.6501,13.0047,11.4668
57060,16.0,3.6502,13.0015,11.4657
57090,15.7,3.6501,13.0014,11.4654
57120,15.5,3.6502,13.0039,11.4637
57150,15.0,3.6502,13.0056,11.4627
57180,14.6,3.6502,13.0018,11.4613
57210,14.5,3.6502,13.0002,11.4605
57240,14.1,3.6502,12.999,11.4586
57270,13.9,3.6502,13.0008,11.4574
57300,13.6,3.6502,12.9991,11.4563
57330,13.6,3.6502,12.999,11.4556
57360,13.9,3.6501,13.0015,11.4566
57390,17.2,3.6502,13.0035,11.4547
57420,14.8,3.6502,12.9989,11.4564
57450,14.9,3.6502,13.0005,11.4559
57480,14.9,3.6502,13.0046,11.4552
57510,14.8,3.6502,13.0003,11.4542
57540,14.7,3.6502,12.9988,11.4534
57570,14.9,3.6502,13.0017,11.4533
57600,15.2,3.6502,13.0015,11.4526
57630,17.6,3.6502,13.0002,11.4523
57660,19.8,3.6502,13.001,11.4554
57690,18.9,3.6501,13.0068,11.4561
57720,18.0,3.6502,13.0,11.4531
57750,16.8,3.6502,13.0013,11.4518
57780,16.5,3.6502,13.0029,11.4508
57810,16.2,3.6502,12.9986,11.45
57840,16.2,3.6502,13.0043,11.4494
57870,16.6,3.6502,13.002,11.4484
57900,17.4,3.6502,13.0019,11.4479
57930,20.2,3.6502,13.0007,11.451
57960,21.2,3.6502,12.9995,11.4521
57990,21.6,3.6502,13.0018,11.4518
58020,21.9,3.65,12.9996,11.4522
58050,22.1,3.6501,12.999,11.4513
58080,22.3,3.6501,13.004,11.4507
58110,22.5,3.6501,12.9986,11.4507
58140,21.1,3.6502,12.9996,11.4507
58170,23.2,3.6502,13.0012,11.4461
58200,19.9,3.6502,13.0026,11.4455
58230,19.4,3.6502,13.0025,11.4445
58260,19.2,3.6501,12.9985,11.4433
58290,18.8,3.6501,13.0033,11.4423
58320,18.2,3.6501,13.0,11.441
58350,17.6,3.6501,13.0006,11.4397
58380,17.0,3.6501,12.998,11.4405
58410,17.3,3.6501,12.9985,11.4388
58440,17.1,3.6501,12.998,11.4372
58470,17.6,3.6501,13.0052,11.4377
58500,17.7,3.6501,13.0025,11.4369
58530,17.6,3.6501,13.0019,11.4363
