Cycle,Tem,电压(V),电流(A),放电容量(Ah)
19440,23.8,3.65,12.9997,12.5305
19470,26.5,3.6502,13.0016,12.5448
19500,26.7,3.65,13.0041,12.5484
19530,26.7,3.6501,12.9991,12.5502
19560,26.8,3.6501,12.9983,12.5513
19590,26.7,3.6501,12.9968,12.5516
19620,26.5,3.6501,12.997,12.5516
19650,26.7,3.6501,12.9986,12.5517
19680,26.9,3.6501,13.0008,12.5507
19710,23.9,3.6501,12.9985,12.5391
19740,23.3,3.65,12.997,12.537
19770,23.0,3.6501,13.0009,12.5359
19800,25.1,3.65,13.0002,12.5477
19830,25.6,3.65,12.9991,12.5489
19860,25.7,3.6501,13.0023,12.5486
19890,25.9,3.6501,13.0071,12.5483
19920,26.0,3.6502,13.0025,12.5476
19950,26.0,3.6502,12.9971,12.5475
19980,25.9,3.6501,12.997,12.5475
20010,25.9,3.65,12.9992,12.5467
20040,26.0,3.65,13.004,12.5463
20070,25.9,3.6501,13.0011,12.5456
20100,25.9,3.6501,13.0041,12.5452
20130,25.9,3.65,13.0014,12.544
20160,26.2,3.6501,13.0006,12.5438
20190,26.4,3.6501,13.0147,12.5435
20220,26.2,3.65,13.0034,12.5435
20250,26.3,3.6501,13.0009,12.5428
20280,26.1,3.6501,13.0034,12.5417
20310,26.1,3.65,12.997,12.5414
20340,26.0,3.6501,12.9981,12.5407
20370,26.3,3.6501,13.0008,12.5404
20400,26.9,3.6501,13.003,12.5404
20430,27.0,3.65,12.9971,12.54
20460,26.8,3.6501,12.9971,12.5396
20490,26.6,3.6501,13.0065,12.5391
20520,26.5,3.65,12.999,12.5381
20550,26.4,3.6501,12.9996,12.537
20580,26.4,3.6501,12.9971,12.5366
20610,26.6,3.6501,13.0043,12.5359
20640,26.9,3.6501,12.9974,12.5356
20670,24.7,3.6501,12.9972,12.5333
20700,26.6,3.6501,13.003,12.5346
20730,26.8,3.65,12.9976,12.5346
20760,26.7,3.6501,12.9976,12.5339
20790,26.6,3.6501,12.9965,12.5331
20820,26.4,3.6501,12.9967,12.532
20850,26.7,3.65,12.999,12.5321
20880,27.2,3.65,13.0042,12.5318
20910,27.6,3.6501,13.0011,12.5318
20940,27.3,3.6501,12.9985,12.5311
20970,27.1,3.6501,12.9961,12.5303
21000,27.0,3.6502,12.9983,12.5299
21030,27.0,3.6501,13.0091,12.5292
21060,27.0,3.65,12.9981,12.5284
21090,27.0,3.65,12.9996,12.5277
21120,27.5,3.65,12.9984,12.5278
21150,27.5,3.6502,12.999,12.527
21180,27.3,3.6501,13.0094,12.5267
21210,27.3,3.6501,12.9996,12.5256
21240,27.2,3.6501,13.0003,12.5252
21270,27.2,3.6501,12.999,12.5245
21300,27.1,3.6501,12.9975,12.5237
21330,27.1,3.65,13.0007,12.523
21360,27.5,3.65,13.0046,12.5228
21390,27.8,3.65,12.9961,12.5225
21420,28.0,3.6501,13.0002,12.5224
21450,27.6,3.6501,12.9958,12.5213
21480,27.5,3.6501,12.9961,12.5209
21510,27.6,3.65,12.9995,12.5201
21540,27.5,3.65,12.9982,12.5194
21570,27.5,3.6502,12.9992,12.5186
21600,27.5,3.65,12.9955,12.5183
21630,27.3,3.65,12.9974,12.5176
21660,27.2,3.65,12.9976,12.5165
21690,27.1,3.6501,13.0005,12.5154
21720,27.0,3.65,12.9955,12.5152
21750,26.9,3.6501,12.9956,12.5144
21780,26.8,3.6501,12.9968,12.5136
21810,26.9,3.6501,12.9969,12.5129
21840,27.2,3.65,13.0002,12.5123
21870,27.3,3.65,12.9969,12.512
21900,27.4,3.6501,12.9969,12.5113
21930,26.9,3.6501,12.9979,12.5101
21960,26.6,3.65,12.9983,12.5094
21990,26.6,3.65,12.9964,12.5087
22020,26.5,3.6501,13.0042,12.5079
22050,26.4,3.65,12.9982,12.5072
22080,26.8,3.6501,12.9964,12.5069
22110,27.2,3.65,13.0007,12.5065
22140,27.2,3.6501,12.9973,12.5062
22170,26.9,3.6501,13.0,12.5051
22200,26.7,3.6501,13.0017,12.5043
22230,26.5,3.6501,12.9973,12.5037
22260,26.6,3.6501,12.998,12.503
22290,26.4,3.6501,13.0058,12.5021
22320,26.7,3.65,13.0085,12.5019
22350,27.0,3.65,13.0004,12.5012
22380,26.8,3.65,12.9959,12.5008
22410,26.8,3.65,12.9957,12.5
22440,26.6,3.6501,12.996,12.4989
22470,26.5,3.6501,12.9967,12.4985
22500,26.5,3.6501,12.9973,12.4974
22530,26.4,3.6502,12.9969,12.4967
22560,26.6,3.6501,12.9962,12.4963
22590,26.7,3.65,12.9994,12.4964
22620,26.6,3.6501,12.9984,12.4957
22650,26.3,3.6501,13.0028,12.4945
22680,26.0,3.6501,13.0069,12.4934
22710,25.8,3.6501,13.0067,12.4924
22740,25.8,3.6502,13.0035,12.4922
22770,25.7,3.6501,13.0005,12.4915
22800,25.8,3.6501,12.997,12.4907
22830,26.0,3.6501,12.9995,12.4901
22860,26.0,3.6502,13.0027,12.4898
22890,25.8,3.6501,13.0125,12.4886
22920,25.5,3.6501,12.998,12.4875
22950,25.5,3.6501,12.9982,12.4871
22980,25.4,3.6501,12.9993,12.4864
23010,25.3,3.6501,13.0004,12.4853
23040,25.4,3.6501,13.0039,12.4845
23070,26.1,3.65,12.9973,12.4846
23100,25.6,3.6502,13.0042,12.4832
23130,25.4,3.6502,12.9992,12.4828
23160,25.3,3.65,12.9963,12.482
23190,25.3,3.6501,12.9995,12.4816
23220,25.2,3.6501,12.9981,12.4809
23250,25.0,3.65,12.9967,12.4801
23280,25.1,3.6501,12.9986,12.4794
23310,25.3,3.65,12.999,12.4783
23340,25.2,3.6502,13.0028,12.4779
23370,25.1,3.6502,13.002,12.4776
23400,25.0,3.6502,13.0003,12.4776
23430,24.9,3.6501,13.0,12.4768
23460,24.8,3.6501,12.9977,12.4761
23490,24.7,3.6501,12.9999,12.4754
23520,24.7,3.6502,12.9978,12.4743
23550,24.8,3.65,12.9966,12.4732
23580,25.1,3.6501,12.9964,12.4729
23610,25.0,3.6501,12.9983,12.4721
23640,24.9,3.65,12.9971,12.4718
23670,24.7,3.65,12.9999,12.4713
23700,24.7,3.6501,13.0006,12.4702
23730,24.5,3.6501,12.9982,12.4697
23760,24.5,3.6502,13.0007,12.4682
23790,24.7,3.65,12.997,12.4676
23820,24.9,3.6501,12.9986,12.4671
23850,24.8,3.65,13.001,12.4664
23880,24.8,3.65,13.0082,12.4665
23910,24.8,3.6501,12.9981,12.4662
23940,24.6,3.6502,12.9967,12.4651
23970,24.7,3.6501,12.9997,12.4648
24000,24.5,3.6501,12.997,12.4637
24030,24.7,3.6501,13.0015,12.463
24060,24.9,3.6501,12.998,12.4625
24090,25.0,3.6501,12.9966,12.4617
24120,24.9,3.6501,12.9969,12.4611
24150,24.7,3.6502,13.0005,12.4603
24180,24.7,3.65,13.0019,12.4599
24210,24.5,3.6502,13.0018,12.4588
24240,24.8,3.6502,13.0003,12.4584
24270,24.7,3.6502,13.0,12.4578
24300,25.0,3.65,12.9964,12.4575
24330,25.1,3.6501,12.9986,12.4572
24360,24.9,3.6501,12.9998,12.4565
24390,24.8,3.6502,12.9982,12.4565
24420,24.8,3.6501,12.9984,12.4558
24450,24.6,3.6501,12.9965,12.4553
24480,24.6,3.6501,12.9977,12.4542
24510,24.7,3.65,13.0018,12.4526
24540,25.1,3.6501,12.9966,12.4524
24570,25.0,3.6501,12.9966,12.452
24600,25.0,3.6501,12.9969,12.4513
24630,24.7,3.6501,12.9995,12.4505
24660,24.7,3.65,12.9963,12.4498
24690,24.7,3.6501,13.0008,12.4493
24720,24.7,3.6501,12.9987,12.4491
24750,24.6,3.65,12.9989,12.4484
24780,24.6,3.6501,13.0007,12.4477
24810,24.7,3.6502,12.9968,12.4475
24840,24.8,3.65,12.9983,12.4476
24870,24.7,3.6501,12.9979,12.4467
24900,24.4,3.6501,13.0035,12.446
24930,24.4,3.6501,12.9962,12.4451
24960,24.5,3.6501,12.9993,12.4444
24990,24.4,3.6501,12.9962,12.4428
25020,24.6,3.6501,13.0007,12.4413
25050,24.8,3.65,12.9967,12.4411
25080,24.6,3.6501,12.9975,12.4403
25110,24.4,3.65,13.0009,12.4403
25140,24.4,3.65,13.0022,12.44
25170,24.3,3.65,13.0084,12.4397
25200,24.2,3.65,12.9993,12.4391
25230,24.2,3.65,12.9976,12.4375
25260,24.2,3.6501,13.0006,12.4362
25290,24.6,3.65,12.9954,12.4362
25320,23.1,3.6501,12.9986,12.4324
25350,24.1,3.65,13.007,12.4344
25380,24.4,3.6501,12.9983,12.417
25410,24.5,3.65,12.9965,12.4296
25440,24.4,3.65,13.0008,12.431
25470,24.3,3.6501,12.9959,12.431
25500,24.2,3.6501,12.9976,12.431
25530,24.2,3.6501,12.996,12.4306
25560,24.3,3.65,12.9976,12.4296
25590,23.2,3.6501,12.9963,12.4265
25620,24.4,3.65,12.9955,12.4277
25650,24.5,3.6501,12.9974,12.4275
25680,24.4,3.6502,13.0003,12.4275
25710,24.4,3.6501,12.997,12.4275
25740,24.4,3.6501,13.0097,12.4268
25770,24.3,3.6501,12.9959,12.4267
25800,24.3,3.65,12.9972,12.4253
25830,24.9,3.6502,12.9963,12.4255
25860,25.4,3.65,12.9977,12.4256
25890,25.3,3.6501,12.9982,12.4245
25920,25.1,3.6501,12.9953,12.4237
25950,25.0,3.6502,13.0009,12.423
25980,24.7,3.6501,12.9955,12.4225
26010,24.8,3.65,13.0056,12.4225
26040,24.6,3.65,13.0025,12.4213
26070,24.3,3.65,12.9971,12.4195
26100,24.4,3.6501,12.9957,12.4185
26130,24.6,3.65,12.9966,12.4185
26160,24.1,3.6501,12.9989,12.4177
26190,24.0,3.6501,13.0006,12.4172
26220,24.0,3.65,12.9984,12.4169
26250,23.9,3.6501,12.9991,12.4162
26280,23.9,3.6501,12.9981,12.4151
26310,23.8,3.6501,12.9954,12.4136
26340,24.1,3.6502,13.0048,12.4137
26370,24.2,3.6501,12.996,12.4131
26400,24.0,3.65,13.0022,12.4127
26430,23.9,3.6501,13.0058,12.4122
26460,23.8,3.6501,12.9997,12.4115
26490,23.8,3.65,12.9974,12.411
26520,23.7,3.6501,12.9954,12.41
26550,24.0,3.6501,12.9974,12.409
26580,24.2,3.6501,12.996,12.4083
26610,24.3,3.6502,12.9986,12.4079
26640,24.0,3.6502,13.0007,12.407
26670,24.0,3.6501,13.0089,12.4065
26700,23.9,3.6501,13.0041,12.4061
26730,23.8,3.6501,12.9957,12.4056
26760,23.7,3.6501,12.9979,12.4049
26790,23.8,3.6501,13.0039,12.4039
26820,24.1,3.65,12.9977,12.4027
26850,24.2,3.6501,12.9982,12.402
26880,24.2,3.6501,12.9959,12.4019
26910,24.0,3.65,12.9977,12.4012
26940,24.1,3.65,12.998,12.4008
26970,24.0,3.6501,12.9983,12.4003
27000,24.0,3.6501,13.0015,12.3998
27030,23.9,3.6502,13.0009,12.3983
27060,24.3,3.6501,12.9964,12.3989
27090,24.9,3.6501,12.9962,12.3993
27120,24.8,3.65,12.996,12.3978
27150,24.4,3.6501,12.9984,12.3974
27180,24.4,3.6501,12.9986,12.3966
27210,24.3,3.6501,12.997,12.3962
27240,24.3,3.6501,12.9958,12.3955
27270,24.3,3.6501,13.0006,12.394
27300,24.7,3.65,12.9978,12.3945
27330,24.9,3.6501,12.9955,12.3934
27360,25.1,3.65,13.0008,12.3892
27390,24.6,3.6501,13.007,12.3892
27420,24.6,3.65,12.9978,12.392
27450,24.6,3.6501,13.0006,12.392
27480,24.6,3.65,12.9965,12.3912
27510,24.7,3.6501,12.9969,12.3906
27540,24.8,3.6502,12.9991,12.386
27570,25.1,3.65,12.9999,12.3842
27600,25.2,3.6502,12.9963,12.3836
27630,24.8,3.6501,12.9958,12.3839
27660,24.7,3.65,12.9961,12.3838
27690,24.6,3.6501,13.0002,12.3835
27720,24.5,3.6501,12.9966,12.3828
27750,24.5,3.6501,12.9995,12.3811
27780,25.1,3.6501,12.9988,12.3789
27810,25.3,3.6501,13.0003,12.3786
27840,25.3,3.6501,12.9969,12.3774
27870,24.7,3.65,13.0048,12.3781
27900,24.4,3.6501,12.9989,12.3781
27930,24.2,3.6501,12.9967,12.3777
27960,24.2,3.6501,13.0006,12.3769
27990,24.1,3.6501,12.9966,12.3754
28020,24.7,3.6501,13.003,12.3722
28050,25.0,3.6501,12.9969,12.3719
28080,25.1,3.6501,12.9993,12.3716
28110,24.6,3.6501,12.9986,12.3715
28140,24.2,3.6501,12.997,12.3726
28170,24.0,3.65,12.9957,12.3722
28200,23.9,3.65,13.0012,12.3714
28230,23.9,3.6501,12.9993,12.3701
28260,24.5,3.6502,12.9958,12.3663
28290,24.8,3.6501,12.9959,12.3656
28320,24.9,3.6501,12.9988,12.3652
28350,24.6,3.6502,13.0063,12.3655
28380,24.1,3.6501,13.0002,12.366
28410,24.0,3.6501,12.9967,12.3655
28440,24.0,3.65,12.997,12.3652
28470,23.8,3.6502,12.9979,12.3641
28500,24.3,3.6502,12.9978,12.3607
28530,24.9,3.6501,12.996,12.3596
28560,24.9,3.65,13.0075,12.3596
28590,24.9,3.6501,13.0121,12.3595
28620,24.3,3.6501,12.996,12.3599
28650,24.1,3.6501,12.9961,12.3603
28680,24.0,3.6501,12.9998,12.36
28710,23.9,3.6502,12.999,12.3591
28740,24.1,3.65,12.9981,12.356
28770,24.7,3.6501,12.9972,12.3545
28800,24.9,3.6501,12.9961,12.3545
28830,24.9,3.65,13.003,12.3541
28860,24.4,3.6501,13.0001,12.3554
28890,24.2,3.65,12.9983,12.3547
28920,24.1,3.6501,12.9996,12.3546
28950,24.0,3.6501,12.9971,12.3543
28980,24.1,3.6502,12.9984,12.3518
29010,24.7,3.6501,13.0002,12.3494
29040,25.0,3.6501,12.9965,12.3495
29070,25.1,3.6502,12.9998,12.3492
29100,24.4,3.65,12.9985,12.3506
29130,24.3,3.6501,12.9965,12.3502
29160,24.2,3.65,12.9965,12.3498
29190,24.2,3.6501,13.0007,12.3495
29220,24.2,3.65,13.0022,12.3476
29250,24.7,3.6501,12.998,12.3448
29280,25.0,3.6502,13.0017,12.3445
29310,25.2,3.65,12.9983,12.3442
29340,24.7,3.65,13.0034,12.3445
29370,24.6,3.6501,12.9979,12.3444
29400,24.5,3.65,13.0016,12.344
29430,24.4,3.6501,12.997,12.344
29460,24.3,3.65,12.9989,12.3422
29490,24.8,3.6501,12.9966,12.3395
29520,25.2,3.6501,13.0049,12.3392
29550,25.4,3.6501,13.0049,12.3393
29580,25.1,3.6501,13.0101,12.3385
29610,24.9,3.6501,13.008,12.341
29640,25.1,3.6501,13.0087,12.343
29670,25.0,3.6502,13.0002,12.3426
29700,25.0,3.6501,13.0099,12.3419
29730,25.2,3.6502,12.9969,12.3411
29760,25.6,3.6502,12.9965,12.3412
29790,25.7,3.6501,13.0051,12.3409
29820,25.5,3.6501,13.0054,12.3398
29850,25.4,3.6501,13.0065,12.3387
29880,25.4,3.65,12.9989,12.3376
29910,25.3,3.6501,12.9995,12.3368
29940,25.2,3.6501,13.0008,12.3361
29970,25.3,3.6501,12.9977,12.3358
30000,25.6,3.65,12.9995,12.3359
30030,25.9,3.65,13.0009,12.3355
30060,25.7,3.65,12.9979,12.3347
30090,25.7,3.6502,12.9986,12.3336
30120,25.2,3.65,12.998,12.3319
30150,24.6,3.65,12.9965,12.3296
30180,23.8,3.6502,12.9974,12.3269
30210,23.8,3.6501,12.9989,12.3264
30240,23.6,3.6501,12.9991,12.3242
30270,23.9,3.6502,12.9965,12.3239
30300,23.7,3.65,13.0085,12.3235
30330,23.3,3.6501,13.0026,12.3224
30360,23.6,3.65,13.003,12.3229
30390,23.5,3.65,12.9974,12.3223
30420,23.4,3.6501,12.9958,12.322
30450,23.4,3.6501,13.0067,12.3213
30480,23.7,3.65,13.0024,12.3202
30510,23.7,3.65,12.9954,12.3196
30540,24.0,3.65,12.9953,12.3199
30570,23.5,3.6501,12.9952,12.3186
30600,23.4,3.6501,13.0073,12.3175
30630,23.5,3.65,13.0102,12.3164
30660,23.4,3.6501,13.0061,12.3157
30690,23.4,3.6501,13.0003,12.315
30720,23.5,3.65,13.0092,12.3139
30750,23.8,3.6501,13.009,12.3139
30780,23.6,3.6501,12.9985,12.3136
30810,23.6,3.6501,12.9982,12.3129
30840,23.6,3.65,12.9978,12.3122
30870,23.6,3.6501,12.999,12.3115
30900,23.6,3.65,12.996,12.3111
30930,23.6,3.65,12.997,12.3103
30960,23.8,3.65,12.9991,12.3093
30990,24.0,3.6501,12.9989,12.309
31020,24.1,3.6501,13.0001,12.3081
31050,23.8,3.65,12.9969,12.3073
31080,24.0,3.6501,12.9996,12.3059
31110,23.9,3.6502,13.001,12.3051
31140,23.6,3.6501,12.9977,12.3051
31170,23.4,3.6501,13.0015,12.3036
31200,23.3,3.6502,12.999,12.3021
31230,23.0,3.6501,12.9968,12.3011
31260,23.1,3.6501,12.9972,12.3007
31290,22.9,3.6501,12.9976,12.2997
31320,22.9,3.6502,12.9972,12.2989
31350,22.8,3.65,13.0039,12.2979
31380,22.8,3.6501,13.0006,12.2976
31410,22.7,3.65,13.0024,12.2964
31440,22.7,3.65,12.9994,12.2949
31470,22.9,3.6501,12.9989,12.2939
31500,22.9,3.6501,12.9986,12.2936
31530,22.7,3.6501,13.0002,12.2928
31560,22.6,3.6502,12.9992,12.2919
31590,22.5,3.6501,12.9997,12.2908
31620,22.5,3.6501,12.998,12.2904
31650,22.3,3.65,12.9972,12.2889
31680,22.1,3.65,13.0072,12.2875
31710,22.1,3.6501,12.9969,12.2857
31740,21.8,3.6502,12.9969,12.283
31770,21.5,3.65,13.0023,12.2814
31800,21.2,3.65,13.0048,12.2798
31830,21.2,3.6501,13.0016,12.28
31860,20.9,3.6501,13.0004,12.2777
31890,20.5,3.65,13.0014,12.2754
31920,20.4,3.6501,13.0005,12.274
31950,20.3,3.6501,13.0002,12.2733
31980,20.8,3.6501,12.9997,12.2741
32010,20.7,3.6501,13.005,12.2731
32040,20.7,3.65,13.0022,12.2733
32070,20.7,3.65,13.0025,12.2719
32100,20.5,3.6502,13.0012,12.271
32130,20.5,3.65,13.0006,12.2701
32160,20.4,3.6501,12.9996,12.269
32190,20.6,3.6501,12.9997,12.2673
32220,20.5,3.6501,12.998,12.2657
32250,20.6,3.65,12.9963,12.2659
32280,20.4,3.65,13.007,12.2653
32310,20.4,3.65,12.9963,12.2646
32340,20.4,3.6502,13.0023,12.2635
32370,20.3,3.6501,12.9963,12.2627
32400,20.2,3.65,12.9962,12.2617
32430,20.3,3.6501,12.9964,12.2608
32460,20.6,3.6501,12.9964,12.2594
32490,20.7,3.65,12.9996,12.2589
32520,20.6,3.6502,12.9974,12.2593
32550,20.6,3.65,12.9982,12.2584
32580,20.5,3.6502,12.9969,12.2573
32610,20.7,3.6501,12.9979,12.2566
32640,20.2,3.6501,12.9972,12.253
32670,19.6,3.6501,13.0011,12.2485
32700,19.2,3.6501,12.9969,12.2456
32730,19.2,3.6501,12.9999,12.2462
32760,19.5,3.6502,12.999,12.2456
32790,19.1,3.6501,12.9994,12.2437
32820,18.9,3.65,12.9996,12.2426
32850,19.2,3.65,13.0011,12.2431
32880,19.0,3.65,13.0001,12.242
32910,18.9,3.6501,12.9986,12.2397
32940,18.8,3.6502,13.0013,12.2367
32970,18.8,3.65,12.9983,12.2354
33000,18.9,3.6501,13.0059,12.2368
33030,18.9,3.6501,12.9997,12.2362
33060,18.8,3.65,12.9968,12.2351
33090,18.7,3.6502,12.9996,12.2329
33120,18.3,3.6501,12.9975,12.2306
33150,18.2,3.6502,12.9986,12.2304
33180,18.9,3.6502,12.9987,12.2317
33210,19.0,3.6502,12.9997,12.221
33240,19.0,3.65,12.9998,12.2288
33270,18.9,3.65,12.9997,12.2285
33300,18.8,3.65,12.9996,12.2277
33330,18.7,3.65,12.9994,12.2269
33360,18.7,3.6502,12.9994,12.2263
33390,19.0,3.65,13.004,12.2263
33420,19.4,3.6502,12.9968,12.2261
33450,19.7,3.6501,13.0,12.2269
33480,19.3,3.6501,12.9973,12.2257
33510,19.2,3.6502,13.0005,12.2243
33540,19.1,3.65,12.998,12.2235
33570,19.1,3.6501,12.999,12.2223
33600,19.0,3.6501,13.0004,12.2219
33630,19.3,3.6501,12.9995,12.2209
33660,19.6,3.6501,12.9969,12.2206
33690,19.7,3.65,12.999,12.221
33720,19.5,3.65,13.0004,12.2202
33750,19.5,3.6501,13.0009,12.211
33780,19.1,3.6501,12.998,12.208
33810,19.7,3.6501,13.0056,12.2061
33840,19.1,3.6501,13.0045,12.2052
33870,20.3,3.6501,12.9999,12.2076
33900,20.4,3.6501,12.9992,12.2084
33930,20.6,3.6502,13.0023,12.2084
33960,20.3,3.6502,12.9985,12.2039
33990,19.5,3.6501,13.0003,12.2023
34020,19.8,3.6502,13.0017,12.2007
34050,19.4,3.65,13.0013,12.2004
34080,19.5,3.6501,12.9998,12.1984
34110,20.0,3.65,12.9985,12.1986
34140,20.7,3.65,12.9996,12.2024
34170,21.6,3.6501,13.0014,12.2041
34200,20.6,3.6501,13.0041,12.1987
34230,20.5,3.65,12.9992,12.2002
34260,20.9,3.6501,12.9973,12.2059
34290,20.9,3.6502,12.9973,12.2052
34320,20.8,3.6502,13.0076,12.2047
34350,20.8,3.6501,12.9971,12.2015
34380,21.7,3.6501,13.0032,12.1999
34410,21.9,3.6501,13.0,12.2028
34440,21.7,3.6501,12.9999,12.1985
34470,21.1,3.6501,12.9975,12.1969
34500,20.6,3.65,12.9996,12.1937
34530,20.3,3.6501,12.999,12.1924
34560,20.1,3.65,13.0004,12.1915
34590,20.1,3.6501,13.0013,12.189
34620,20.6,3.6501,12.9974,12.1889
34650,20.9,3.6502,13.0006,12.1897
34680,20.8,3.6502,13.0018,12.1876
34710,20.1,3.65,13.0002,12.1858
34740,20.1,3.65,13.0006,12.1907
34770,20.6,3.6502,12.9999,12.1917
34800,20.6,3.6501,12.9999,12.1913
34830,20.5,3.6501,12.9971,12.1904
34860,20.6,3.6501,12.9973,12.1883
34890,21.0,3.6501,12.9974,12.1877
34920,20.9,3.65,13.0103,12.1886
34950,21.0,3.6501,13.0108,12.1886
34980,20.7,3.6501,13.0046,12.1863
35010,20.5,3.6502,12.9983,12.1852
35040,20.4,3.65,13.0002,12.1842
35070,20.4,3.6502,12.9984,12.1834
35100,20.6,3.6502,13.0113,12.1814
35130,21.1,3.6501,12.9969,12.1793
35160,21.4,3.6501,12.9994,12.184
35190,20.9,3.65,12.9968,12.1828
35220,20.9,3.6502,12.9975,12.1804
35250,20.6,3.6501,12.9974,12.1782
35280,20.5,3.6501,12.9995,12.177
35310,20.3,3.6501,12.9993,12.1754
35340,20.2,3.6502,13.001,12.176
35370,20.7,3.65,12.9999,12.1731
35400,21.0,3.6501,12.9999,12.1726
35430,20.4,3.6501,13.0005,12.1744
35460,20.6,3.6501,12.9997,12.1744
35490,19.9,3.6501,13.0021,12.1705
35520,19.7,3.6501,12.9967,12.169
35550,19.5,3.6501,12.9969,12.1663
35580,19.4,3.65,12.9978,12.1653
35610,20.1,3.6501,12.9998,12.1637
35640,20.8,3.65,12.9974,12.1654
35670,20.6,3.6501,13.0045,12.1678
35700,20.4,3.65,13.0004,12.1667
35730,20.3,3.6501,13.0011,12.1659
35760,20.2,3.6502,12.9984,12.1655
35790,20.1,3.65,13.0011,12.1644
35820,20.1,3.6501,12.9986,12.1624
35850,20.3,3.6501,12.9974,12.1561
35880,20.9,3.6501,13.0007,12.1573
35910,20.7,3.65,12.9978,12.1615
35940,20.7,3.65,13.003,12.1614
35970,20.3,3.65,12.9988,12.1598
36000,20.3,3.6501,12.9982,12.1587
36030,20.0,3.65,13.0017,12.1566
36060,19.8,3.65,13.0021,12.1548
36090,19.1,3.6501,13.0082,12.1524
36120,19.5,3.6501,12.9969,12.1522
36150,19.9,3.65,13.0053,12.1526
36180,19.5,3.65,12.9988,12.1491
36210,18.7,3.6501,12.9987,12.1462
36240,19.2,3.6501,12.999,12.1466
36270,19.1,3.6501,13.0072,12.1447
36300,18.8,3.65,12.9989,12.1426
36330,18.9,3.65,12.9975,12.1422
36360,18.9,3.6501,13.0007,12.149
36390,20.8,3.6501,12.9997,12.1552
36420,23.6,3.6501,13.0017,12.1588
36450,21.3,3.6501,13.0064,12.1515
36480,20.3,3.6501,12.998,12.1471
36510,20.1,3.65,12.9968,12.1453
36540,19.9,3.6501,13.0016,12.1434
36570,20.0,3.6501,12.9987,12.145
36600,21.7,3.6501,12.9976,12.1544
36630,22.8,3.6501,13.011,12.1545
36660,23.8,3.65,13.0094,12.1553
36690,23.1,3.6501,12.9995,12.1548
36720,21.5,3.6501,13.001,12.1462
36750,20.9,3.6502,12.9966,12.1435
36780,20.6,3.6501,12.9962,12.1417
36810,20.7,3.65,12.9991,12.141
36840,20.8,3.6501,13.0027,12.1401
36870,20.9,3.6501,13.008,12.1392
36900,20.9,3.65,13.0015,12.1387
36930,20.8,3.65,12.9982,12.1376
36960,20.5,3.6501,12.9984,12.1355
36990,20.4,3.6501,12.9985,12.134
37020,20.0,3.65,13.0004,12.1304
37050,19.9,3.6501,13.0122,12.1338
37080,22.1,3.6501,13.0052,12.1401
37110,21.4,3.65,12.9982,12.135
37140,21.0,3.65,12.9999,12.1326
37170,20.7,3.6501,12.9986,12.1304
37200,20.5,3.65,13.0054,12.1297
37230,20.3,3.6501,12.9985,12.1262
37260,20.0,3.6501,12.9971,12.1244
37290,19.9,3.65,12.9999,12.1237
37320,20.1,3.6501,12.9983,12.1238
37350,20.3,3.6501,13.0001,12.1236
37380,20.4,3.6501,13.0026,12.1233
37410,20.4,3.6501,13.0011,12.1228
37440,20.3,3.6501,12.9988,12.1213
37470,20.3,3.65,12.9995,12.1205
37500,20.3,3.6502,13.0015,12.1198
37530,20.1,3.6501,12.9972,12.1187
37560,20.2,3.65,12.998,12.1165
37590,19.9,3.6501,13.0022,12.1103
37620,20.6,3.6501,12.9992,12.1173
37650,20.4,3.6501,12.9985,12.1168
37680,20.3,3.6501,12.9977,12.115
37710,20.0,3.6501,13.0048,12.1122
37740,19.8,3.6501,13.0026,12.1107
37770,19.7,3.65,12.9995,12.1095
37800,19.8,3.65,12.9977,12.1093
37830,19.9,3.6501,12.9989,12.1062
37860,20.3,3.6501,12.9999,12.1066
37890,20.1,3.6501,12.9979,12.1083
37920,20.0,3.6501,12.9988,12.1068
37950,20.0,3.6501,13.0036,12.1056
37980,19.9,3.6501,13.0016,12.1047
38010,19.8,3.6502,13.0019,12.1033
38040,19.9,3.6502,13.0007,12.1027
38070,20.1,3.65,13.0006,12.0996
38100,20.8,3.6501,13.0033,12.101
38130,20.8,3.6501,13.0085,12.1063
38160,20.6,3.6501,13.0003,12.1045
38190,20.8,3.6501,13.0052,12.1043
38220,20.8,3.6502,13.007,12.1039
38250,20.8,3.6502,12.9984,12.1032
38280,20.9,3.6501,12.9981,12.1024
38310,22.2,3.6501,13.0035,12.1063
38340,23.3,3.6501,13.0026,12.1096
38370,23.6,3.65,13.0048,12.1117
38400,24.8,3.6501,12.9981,12.1131
38430,22.7,3.6502,13.0023,12.1089
38460,22.3,3.6501,13.003,12.1071
38490,22.2,3.6501,13.0067,12.1057
38520,22.2,3.65,13.0149,12.1043
38550,22.4,3.65,12.9972,12.1039
38580,24.5,3.65,12.9973,12.1109
38610,24.5,3.6502,12.999,12.1106
38640,24.4,3.6501,13.0135,12.1094
38670,22.8,3.6501,13.0013,12.1034
38700,22.5,3.6501,13.0,12.1015
38730,22.2,3.6502,12.998,12.0993
38760,22.1,3.6501,12.9976,12.0981
38790,21.7,3.6501,12.9991,12.0963
38820,22.1,3.6501,12.9993,12.0961
38850,22.1,3.6502,12.9982,12.095
38880,22.5,3.65,13.005,12.0937
38910,21.6,3.6501,12.9979,12.0937
