Cycle,Tem,电压(V),电流(A),放电容量(Ah)
19560,23.1,3.65,12.9965,12.371
19590,25.5,3.65,12.9965,12.3737
19620,25.7,3.6501,12.9976,12.3733
19650,25.9,3.65,12.9999,12.3735
19680,26.0,3.6503,12.9991,12.3719
19710,26.2,3.65,12.9973,12.3715
19740,25.9,3.65,12.9991,12.3712
19770,25.9,3.6501,12.9977,12.371
19800,25.9,3.65,12.9976,12.3709
19830,25.9,3.65,13.0006,12.3695
19860,26.0,3.65,12.9993,12.3688
19890,26.0,3.65,12.9977,12.3684
19920,26.1,3.65,12.9972,12.3679
19950,26.2,3.65,13.0096,12.3673
19980,26.4,3.65,13.0003,12.3665
20010,26.2,3.65,12.9979,12.3657
20040,26.1,3.6502,12.9994,12.365
20070,26.1,3.65,12.9977,12.3643
20100,26.0,3.65,12.9982,12.3634
20130,26.2,3.65,12.9971,12.3624
20160,26.8,3.65,12.9971,12.3624
20190,27.1,3.65,13.0018,12.3617
20220,26.9,3.6501,12.9979,12.361
20250,26.8,3.6501,12.9967,12.361
20280,26.6,3.65,13.0045,12.3601
20310,26.5,3.65,12.9971,12.3587
20340,26.4,3.65,13.0005,12.3581
20370,26.5,3.6502,12.9985,12.3572
20400,26.7,3.65,12.999,12.3562
20430,27.2,3.65,12.9988,12.3541
20460,26.6,3.65,12.9962,12.355
20490,26.6,3.6501,12.998,12.354
20520,26.8,3.65,12.9961,12.3534
20550,26.6,3.6501,12.9981,12.3523
20580,26.5,3.6501,12.9975,12.3516
20610,26.6,3.65,12.9968,12.3516
20640,27.1,3.65,12.9969,12.3511
20670,27.4,3.65,12.9975,12.3505
20700,27.4,3.6502,12.9988,12.3496
20730,27.1,3.65,12.9974,12.349
20760,27.0,3.6501,13.0006,12.3483
20790,26.9,3.6501,12.9964,12.3478
20820,26.9,3.6501,12.9984,12.3471
20850,27.0,3.6501,13.0075,12.3462
20880,27.4,3.6501,12.9976,12.3452
20910,27.6,3.6501,12.9961,12.3445
20940,27.4,3.65,12.9965,12.3435
20970,27.3,3.65,12.9975,12.3432
21000,27.2,3.6501,12.9966,12.3422
21030,27.2,3.6502,12.9991,12.3418
21060,27.1,3.65,12.9975,12.3411
21090,27.2,3.6501,12.9958,12.3399
21120,27.4,3.65,12.9967,12.3399
21150,27.8,3.6501,12.9977,12.339
21180,28.1,3.65,12.9978,12.3379
21210,27.7,3.6501,12.9956,12.3372
21240,27.5,3.65,12.9983,12.3366
21270,27.5,3.6501,12.9954,12.3359
21300,27.5,3.6501,12.9954,12.3344
21330,27.5,3.65,12.9978,12.3337
21360,27.6,3.6502,12.9986,12.3326
21390,27.4,3.65,12.9959,12.3319
21420,27.3,3.6501,12.9984,12.3312
21450,27.2,3.65,12.9959,12.3305
21480,27.1,3.65,12.9956,12.3296
21510,26.9,3.65,12.9965,12.3293
21540,26.8,3.65,12.9971,12.3282
21570,26.9,3.6501,13.0008,12.3271
21600,27.2,3.65,13.005,12.3264
21630,27.3,3.6501,12.9954,12.3257
21660,27.5,3.65,12.9957,12.3249
21690,26.9,3.6503,13.0009,12.3245
21720,26.7,3.65,12.9993,12.3235
21750,26.6,3.65,12.9958,12.3228
21780,26.5,3.65,12.9957,12.322
21810,26.4,3.6501,12.9957,12.3209
21840,26.9,3.65,12.9968,12.3205
21870,27.2,3.65,12.9964,12.3197
21900,27.2,3.65,12.9972,12.3191
21930,26.9,3.65,12.9965,12.3177
21960,26.7,3.65,13.0022,12.3171
21990,26.5,3.65,12.9974,12.3161
22020,26.5,3.6503,12.9995,12.3162
22050,26.5,3.65,12.9985,12.3148
22080,26.7,3.6501,13.0046,12.3146
22110,27.1,3.65,12.9986,12.3134
22140,26.9,3.6501,12.9996,12.3125
22170,26.8,3.6501,12.9996,12.3115
22200,26.7,3.65,12.9971,12.3106
22230,26.6,3.6501,12.9982,12.3096
22260,26.4,3.6501,12.9971,12.3092
22290,26.5,3.65,12.9973,12.3086
22320,26.7,3.65,12.9972,12.3078
22350,26.7,3.6502,13.0038,12.3072
22380,26.7,3.65,13.0017,12.3062
22410,26.3,3.65,12.9988,12.3049
22440,26.0,3.65,12.9987,12.3043
22470,26.0,3.65,12.996,12.3036
22500,25.9,3.65,12.9962,12.3032
22530,25.6,3.65,12.9971,12.3017
22560,25.8,3.65,12.9967,12.3013
22590,26.1,3.65,13.0005,12.3005
22620,26.2,3.6501,12.9992,12.2996
22650,25.7,3.65,12.9987,12.2987
22680,25.4,3.6502,12.9993,12.2981
22710,25.5,3.6501,12.9989,12.2974
22740,25.4,3.65,12.9982,12.2964
22770,25.3,3.65,12.9974,12.2958
22800,25.4,3.6501,12.9969,12.2952
22830,25.6,3.65,12.9972,12.2941
22860,25.5,3.65,12.997,12.2935
22890,25.3,3.6501,12.996,12.2928
22920,25.3,3.65,12.9976,12.2921
22950,25.2,3.65,12.996,12.2914
22980,25.1,3.65,12.9972,12.2905
23010,25.1,3.6502,12.999,12.2894
23040,25.1,3.65,12.9961,12.2886
23070,25.2,3.6501,12.9982,12.2879
23100,25.1,3.65,12.9983,12.2872
23130,24.9,3.65,12.9978,12.2872
23160,25.0,3.6501,12.9986,12.2864
23190,25.0,3.6501,12.9968,12.2857
23220,24.9,3.6501,13.0,12.2849
23250,24.8,3.65,12.9961,12.2846
23280,24.8,3.6501,12.9976,12.2824
23310,24.9,3.65,12.9979,12.282
23340,25.1,3.6501,12.9979,12.2814
23370,24.9,3.6502,12.9995,12.281
23400,24.9,3.65,12.9969,12.2803
23430,24.7,3.65,12.9961,12.28
23460,24.5,3.65,12.9962,12.279
23490,24.5,3.65,12.9998,12.2783
23520,24.4,3.65,12.9968,12.2768
23550,24.9,3.65,12.9991,12.2762
23580,24.8,3.6501,12.9994,12.2749
23610,24.8,3.65,12.999,12.2745
23640,24.7,3.65,13.0006,12.2745
23670,24.6,3.65,12.998,12.2735
23700,24.6,3.6502,12.9982,12.2727
23730,24.5,3.65,12.9985,12.2718
23760,24.6,3.65,12.9994,12.2711
23790,24.9,3.6501,12.9962,12.2701
23820,25.1,3.65,12.9993,12.2695
23850,24.8,3.65,12.9988,12.2688
23880,24.8,3.6501,12.9967,12.2681
23910,24.7,3.65,13.001,12.2677
23940,24.6,3.6501,12.9973,12.267
23970,24.8,3.6501,12.9982,12.2661
24000,24.6,3.65,12.9972,12.2654
24030,25.0,3.6502,13.0056,12.2645
24060,25.1,3.6501,12.9968,12.2642
24090,24.9,3.65,13.005,12.2633
24120,24.7,3.65,13.0008,12.2627
24150,24.8,3.6501,12.9979,12.2631
24180,24.6,3.6501,12.9965,12.2624
24210,24.6,3.65,12.997,12.2617
24240,24.6,3.6501,12.9994,12.2603
24270,24.8,3.65,12.998,12.2591
24300,24.9,3.6501,12.9983,12.2583
24330,24.8,3.6501,12.996,12.2575
24360,24.7,3.6502,12.9992,12.2575
24390,24.7,3.65,12.9988,12.2568
24420,24.6,3.65,12.9972,12.2552
24450,24.5,3.65,12.9987,12.2548
24480,24.6,3.65,12.9959,12.2545
24510,24.6,3.65,12.9977,12.2532
24540,24.6,3.65,13.0135,12.2535
24570,24.8,3.65,13.0011,12.2535
24600,24.5,3.6501,12.9965,12.2529
24630,24.4,3.65,13.0,12.2523
24660,24.4,3.6501,12.9968,12.2516
24690,24.4,3.6502,13.0019,12.2508
24720,24.4,3.6501,12.9995,12.249
24750,24.5,3.6501,12.9972,12.2474
24780,24.6,3.65,13.0092,12.2466
24810,24.6,3.6501,12.9968,12.2456
24840,24.2,3.6501,12.9992,12.246
24870,24.4,3.65,12.9982,12.2457
24900,24.3,3.65,12.9954,12.2458
24930,24.2,3.65,12.9964,12.2452
24960,24.1,3.65,12.9972,12.2431
24990,24.1,3.65,12.9993,12.2419
25020,24.5,3.6502,13.0012,12.2415
25050,23.5,3.65,12.9971,12.2426
25080,24.1,3.65,13.0081,12.2407
25110,24.4,3.65,12.9953,12.229
25140,24.5,3.6501,13.0016,12.2364
25170,24.4,3.6501,12.9961,12.2385
25200,24.3,3.6501,12.9955,12.2396
25230,24.2,3.65,12.9963,12.2399
25260,24.2,3.6501,12.9976,12.2396
25290,24.3,3.65,12.9978,12.2379
25320,23.2,3.65,12.9954,12.2374
25350,24.4,3.6502,12.9987,12.2367
25380,24.5,3.65,12.9971,12.2364
25410,24.4,3.65,12.9958,12.2367
25440,24.4,3.6501,12.9967,12.2364
25470,24.4,3.65,12.9981,12.2364
25500,24.4,3.6501,12.9955,12.2356
25530,24.3,3.65,12.9961,12.234
25560,24.9,3.6501,12.998,12.2333
25590,25.4,3.65,12.9979,12.2326
25620,25.2,3.65,12.9988,12.2317
25650,25.0,3.65,12.9962,12.2313
25680,24.9,3.6502,12.9986,12.2306
25710,24.7,3.65,12.9967,12.2304
25740,24.7,3.6501,12.9954,12.2304
25770,24.5,3.6501,12.9977,12.2295
25800,24.2,3.6501,12.9956,12.2278
25830,24.4,3.65,12.9958,12.2273
25860,24.5,3.65,12.9985,12.2271
25890,24.2,3.65,12.9981,12.2273
25920,24.1,3.65,12.9991,12.2265
25950,24.0,3.65,12.997,12.2263
25980,23.9,3.65,12.9955,12.2255
26010,23.8,3.6502,12.9989,12.2245
26040,23.7,3.6501,12.9993,12.223
26070,24.1,3.65,12.9961,12.2225
26100,24.2,3.65,12.9955,12.2215
26130,24.0,3.65,12.9975,12.2223
26160,23.9,3.65,12.9996,12.222
26190,23.9,3.65,12.9962,12.2209
26220,23.7,3.6501,12.9973,12.2206
26250,23.7,3.65,12.9956,12.2187
26280,24.0,3.6501,12.9982,12.2179
26310,24.2,3.65,12.9958,12.2171
26340,24.2,3.6502,12.9996,12.2164
26370,23.9,3.65,12.9966,12.2165
26400,23.9,3.65,12.9967,12.2161
26430,23.8,3.6501,12.9964,12.2158
26460,23.8,3.65,13.0002,12.2151
26490,23.7,3.65,13.0011,12.2138
26520,23.9,3.65,12.9962,12.2127
26550,24.2,3.6501,12.9978,12.2116
26580,24.3,3.6501,12.998,12.2113
26610,24.1,3.6501,12.9978,12.2106
26640,24.0,3.65,12.9955,12.2104
26670,24.0,3.6501,13.0019,12.2097
26700,23.9,3.6502,13.005,12.2094
26730,23.9,3.6501,12.9954,12.2076
26760,24.1,3.65,13.011,12.2069
26790,24.8,3.65,13.0037,12.2064
26820,24.8,3.65,12.9997,12.2053
26850,24.6,3.65,12.9954,12.2051
26880,24.4,3.6501,12.9972,12.2048
26910,24.4,3.6501,12.9962,12.2044
26940,24.4,3.65,12.9987,12.204
26970,24.3,3.6501,12.9984,12.2031
27000,24.4,3.65,12.9992,12.2019
27030,25.0,3.6502,13.0025,12.2013
27060,25.0,3.65,12.9999,12.2051
27090,24.8,3.65,12.9997,12.1969
27120,24.7,3.65,12.9986,12.1993
27150,24.7,3.65,12.9956,12.1997
27180,24.6,3.65,12.9964,12.1986
27210,24.6,3.65,12.9974,12.1978
27240,24.8,3.6501,13.0015,12.1929
27270,25.0,3.65,13.0006,12.1928
27300,25.2,3.65,12.9977,12.192
27330,25.1,3.65,12.9956,12.1925
27360,24.7,3.6502,12.9989,12.1927
27390,24.5,3.6501,12.998,12.1919
27420,24.5,3.65,12.999,12.1923
27450,24.4,3.65,12.9971,12.1912
27480,24.9,3.6501,13.011,12.1886
27510,25.1,3.65,12.9956,12.1878
27540,25.4,3.65,12.9988,12.1874
27570,24.9,3.65,12.9957,12.188
27600,24.5,3.65,12.9962,12.1881
27630,24.3,3.65,12.9957,12.1883
27660,24.2,3.6501,12.9962,12.1879
27690,24.1,3.6502,13.0009,12.1865
27720,24.5,3.6501,12.9965,12.1833
27750,25.0,3.65,12.9969,12.1826
27780,25.1,3.65,12.9967,12.1821
27810,24.9,3.65,12.9989,12.1822
27840,24.4,3.6501,12.999,12.1831
27870,24.2,3.65,12.9976,12.1832
27900,24.0,3.65,12.9968,12.1822
27930,23.9,3.65,12.9995,12.1818
27960,24.3,3.6501,12.9984,12.1783
27990,24.7,3.65,13.0,12.1776
28020,24.8,3.6501,12.9982,12.177
28050,24.7,3.6501,12.9968,12.1778
28080,24.2,3.65,12.9967,12.1783
28110,23.9,3.65,12.9969,12.178
28140,23.9,3.6501,12.997,12.1769
28170,23.8,3.65,12.9995,12.1762
28200,24.1,3.6501,12.9956,12.1733
28230,24.8,3.65,12.9957,12.1717
28260,25.0,3.65,12.9992,12.1712
28290,25.0,3.65,13.0018,12.1712
28320,24.5,3.65,12.9965,12.1717
28350,24.3,3.6502,13.0047,12.1715
28380,24.1,3.65,12.9993,12.1713
28410,24.0,3.65,12.9979,12.171
28440,24.1,3.6501,12.9965,12.1684
28470,24.7,3.65,12.9976,12.1665
28500,25.0,3.6501,13.0019,12.1661
28530,25.0,3.65,12.9975,12.1664
28560,24.4,3.65,12.9976,12.1665
28590,24.3,3.65,12.9975,12.1661
28620,24.2,3.65,12.9971,12.1654
28650,24.2,3.6501,12.9964,12.1651
28680,24.2,3.6502,13.0041,12.1623
28710,24.7,3.6501,12.9989,12.1603
28740,25.0,3.65,12.9964,12.1603
28770,25.2,3.6501,12.9971,12.1597
28800,24.5,3.65,12.9986,12.1611
28830,24.3,3.6501,12.9968,12.1607
28860,24.3,3.65,12.9995,12.1608
28890,24.2,3.6501,12.9974,12.1598
28920,24.1,3.65,12.9988,12.1575
28950,24.7,3.6501,12.9971,12.1558
28980,25.0,3.65,12.9993,12.1551
29010,25.2,3.6502,13.0009,12.1542
29040,24.8,3.65,13.0001,12.1547
29070,24.6,3.65,12.998,12.1551
29100,24.5,3.65,12.9982,12.1545
29130,24.4,3.6501,12.9978,12.1545
29160,24.3,3.65,12.9959,12.1522
29190,24.8,3.6501,12.9989,12.1506
29220,25.2,3.65,12.9984,12.1495
29250,25.4,3.65,12.9974,12.1491
29280,25.1,3.65,13.0002,12.1492
29310,24.9,3.65,12.9968,12.1504
29340,25.1,3.6502,13.0016,12.1502
29370,25.0,3.65,12.9969,12.1495
29400,25.0,3.6501,12.9985,12.1485
29430,25.2,3.65,12.9961,12.1477
29460,25.6,3.65,12.9979,12.1468
29490,25.7,3.65,12.9971,12.1457
29520,25.5,3.6501,12.9976,12.1454
29550,25.4,3.65,12.9984,12.1439
29580,25.4,3.6501,12.9969,12.1432
29610,25.2,3.65,12.9979,12.1425
29640,25.2,3.65,12.9974,12.1418
29670,25.4,3.6502,12.9994,12.1414
29700,25.7,3.65,12.9998,12.1408
29730,25.9,3.65,12.9993,12.14
29760,25.8,3.65,13.001,12.139
29790,25.7,3.65,12.996,12.1382
29820,25.1,3.65,12.997,12.1372
29850,24.5,3.65,12.9963,12.1365
29880,23.8,3.65,12.9964,12.1365
29910,23.8,3.65,12.9985,12.1355
29940,23.8,3.6501,12.9979,12.1349
29970,23.8,3.6501,12.9963,12.1341
30000,23.6,3.65,12.9976,12.133
30030,23.3,3.6502,13.002,12.1333
30060,23.6,3.65,12.9977,12.1328
30090,23.6,3.6501,12.9972,12.1322
30120,23.5,3.65,12.9957,12.1319
30150,23.5,3.6501,12.9961,12.1307
30180,23.7,3.65,12.9974,12.1301
30210,23.8,3.65,12.997,12.1284
30240,24.0,3.6501,12.9973,12.1284
30270,23.7,3.65,12.9975,12.1278
30300,23.6,3.6501,12.9973,12.1271
30330,23.4,3.65,12.9973,12.1264
30360,23.3,3.6502,12.9982,12.1258
30390,23.4,3.6501,12.9974,12.1242
30420,23.8,3.65,12.9961,12.1227
30450,23.9,3.65,12.9961,12.1225
30480,23.7,3.6501,12.9954,12.1217
30510,23.6,3.65,12.9966,12.1217
30540,23.6,3.65,12.997,12.121
30570,23.6,3.6501,12.9954,12.1202
30600,23.6,3.65,12.9959,12.1194
30630,23.6,3.65,12.9968,12.1178
30660,24.1,3.6501,13.0002,12.1166
30690,24.4,3.6502,13.0023,12.1162
30720,23.7,3.65,12.9972,12.1162
30750,23.8,3.6501,12.9972,12.1155
30780,23.7,3.65,12.9955,12.1145
30810,23.6,3.65,12.9956,12.114
30840,23.5,3.6501,12.9984,12.1137
30870,23.3,3.65,12.9974,12.1135
30900,23.2,3.6501,12.9993,12.1114
30930,23.1,3.6501,12.9995,12.1114
30960,23.1,3.65,12.9968,12.1107
30990,22.9,3.65,12.996,12.1103
31020,22.8,3.6502,12.9987,12.1096
31050,22.9,3.65,12.9962,12.1085
31080,22.8,3.65,12.999,12.1079
31110,22.7,3.65,12.9958,12.1071
31140,22.8,3.65,12.9973,12.1048
31170,22.9,3.65,12.9975,12.1048
31200,22.8,3.6501,12.9975,12.1046
31230,22.6,3.6501,12.997,12.1041
31260,22.5,3.6501,12.9969,12.1038
31290,22.5,3.6502,13.0009,12.1031
31320,22.3,3.6502,12.9971,12.1022
31350,22.1,3.6502,12.9992,12.1015
31380,22.0,3.6502,13.0007,12.1003
31410,22.1,3.6502,13.0026,12.0994
31440,21.5,3.6501,12.998,12.0986
31470,21.3,3.6502,12.998,12.0984
31500,20.8,3.65,13.0027,12.0982
31530,21.1,3.6501,13.0056,12.0977
31560,20.7,3.65,12.9965,12.0965
31590,20.3,3.65,12.9967,12.0966
31620,20.3,3.65,12.9962,12.0951
31650,20.5,3.65,12.9963,12.0939
31680,20.8,3.6502,12.9995,12.0927
31710,20.6,3.65,12.9964,12.093
31740,20.7,3.65,12.9963,12.0922
31770,20.5,3.65,12.9959,12.0913
31800,20.5,3.65,12.9961,12.0905
31830,20.5,3.6501,12.9961,12.0898
31860,20.5,3.6501,12.9961,12.0885
31890,20.5,3.65,12.9986,12.0871
31920,20.6,3.65,12.9989,12.0864
31950,20.7,3.65,12.9962,12.0869
31980,20.4,3.65,12.9984,12.0858
32010,20.4,3.6502,13.0099,12.0851
32040,20.2,3.65,12.9991,12.0844
32070,20.3,3.65,12.9978,12.0837
32100,20.3,3.65,12.9963,12.0829
32130,20.5,3.65,12.9966,12.0805
32160,20.7,3.65,12.9973,12.0793
32190,20.8,3.65,12.9983,12.0802
32220,20.5,3.6501,12.9972,12.0799
32250,20.6,3.6501,13.0003,12.0791
32280,20.6,3.65,13.0007,12.0787
32310,20.4,3.6501,12.9961,12.0769
32340,20.0,3.6502,12.9986,12.0769
32370,19.3,3.6501,12.9985,12.0748
32400,19.3,3.6501,12.9973,12.0739
32430,19.7,3.6501,12.9982,12.075
32460,19.4,3.6501,12.9994,12.0727
32490,19.2,3.65,12.9984,12.0728
32520,19.1,3.65,12.9992,12.072
32550,19.1,3.65,12.9964,12.0714
32580,18.9,3.6501,12.9974,12.0703
32610,18.7,3.65,12.9972,12.0684
32640,18.5,3.6501,12.9964,12.0681
32670,18.9,3.6502,12.9982,12.0674
32700,18.9,3.65,12.9963,12.0672
32730,18.7,3.65,12.9997,12.0665
32760,18.7,3.65,12.9985,12.066
32790,18.5,3.6501,12.9972,12.0648
32820,18.2,3.65,12.9964,12.0644
32850,18.6,3.6501,12.9994,12.0631
32880,18.9,3.65,12.9992,12.0826
32910,19.0,3.6501,13.0008,12.0599
32940,18.9,3.6501,12.9987,12.0596
32970,18.8,3.6501,12.998,12.0594
33000,18.7,3.6502,13.0029,12.0586
33030,18.6,3.65,13.0034,12.0578
33060,19.0,3.65,12.9986,12.0565
33090,19.3,3.65,12.9971,12.0552
33120,19.6,3.6501,12.9971,12.0551
33150,19.4,3.65,12.9987,12.055
33180,19.2,3.65,12.9985,12.054
33210,19.1,3.65,13.0,12.0533
33240,19.0,3.6501,13.0,12.0529
33270,19.0,3.6501,12.9981,12.0522
33300,19.2,3.65,12.9992,12.0502
33330,19.5,3.65,12.9969,12.0493
33360,19.7,3.65,12.9976,12.0489
33390,19.6,3.6502,13.0025,12.049
33420,19.9,3.65,13.001,12.0448
33450,19.2,3.6501,13.0,12.0449
33480,19.0,3.6501,13.0011,12.043
33510,19.1,3.6501,13.0008,12.0426
33540,19.9,3.6501,12.9981,12.041
33570,20.2,3.6501,12.9973,12.0402
33600,20.6,3.65,13.0019,12.0398
33630,20.6,3.65,12.9994,12.0388
33660,19.7,3.6501,12.9988,12.0384
33690,20.2,3.65,12.9977,12.0386
33720,19.6,3.6502,12.9992,12.0371
33750,20.0,3.65,13.0003,12.0365
33780,19.8,3.6501,12.9973,12.035
33810,20.6,3.6501,12.9975,12.0337
33840,21.2,3.65,12.9975,12.0325
33870,21.0,3.6501,13.0028,12.0326
33900,20.5,3.6501,13.0007,12.0321
33930,20.9,3.6501,12.9975,12.0335
33960,20.8,3.6501,12.9994,12.0331
33990,20.7,3.6501,12.9999,12.0328
34020,20.7,3.6501,12.9991,12.0305
34050,21.5,3.6502,12.9998,12.0284
34080,21.8,3.6501,12.9977,12.0287
34110,22.0,3.65,12.9982,12.0273
34140,21.2,3.6501,12.9968,12.0275
34170,21.1,3.6501,12.9971,12.0269
34200,20.3,3.65,13.0102,12.0268
34230,20.1,3.6501,12.9973,12.0263
34260,20.1,3.6501,12.997,12.0247
34290,20.5,3.6501,13.0076,12.0221
34320,20.9,3.6501,13.0038,12.0216
34350,21.0,3.6501,13.0121,12.0215
34380,20.2,3.6502,12.999,12.021
34410,20.2,3.6501,13.0001,12.0221
34440,20.7,3.6501,13.0019,12.0215
34470,20.6,3.6501,12.9976,12.0207
34500,20.5,3.6501,13.0087,12.0201
34530,20.5,3.6501,13.0077,12.0191
34560,21.0,3.6501,13.0013,12.0173
34590,20.9,3.6501,13.0003,12.018
34620,21.0,3.6501,12.9999,12.017
34650,20.8,3.6501,12.9972,12.0164
34680,20.5,3.6501,12.998,12.0157
34710,20.4,3.6502,12.9994,12.0153
34740,20.4,3.6501,12.9982,12.0146
34770,20.5,3.65,13.0021,12.0121
34800,21.1,3.65,12.9997,12.0105
34830,21.2,3.6501,12.9992,12.0122
34860,21.1,3.6501,12.9984,12.0128
34890,20.8,3.65,12.9973,12.0112
34920,20.6,3.65,12.9974,12.0102
34950,20.5,3.65,13.0013,12.0094
34980,20.3,3.65,13.0003,12.0087
35010,20.2,3.6501,12.9985,12.0086
35040,20.5,3.6502,13.0024,12.0065
35070,20.9,3.6501,12.9965,12.0041
35100,20.4,3.6501,12.9991,12.007
35130,20.4,3.6501,13.0022,12.0063
35160,20.1,3.6501,12.999,12.0056
35190,19.8,3.6501,12.999,12.005
35220,19.6,3.65,12.999,12.004
35250,19.3,3.6501,13.0022,12.0031
35280,19.8,3.65,12.9998,11.9997
35310,20.5,3.65,12.9975,11.9983
35340,20.7,3.65,12.9978,12.0006
35370,20.3,3.6502,12.9987,11.9992
35400,20.3,3.6501,12.9973,11.9986
35430,20.2,3.6501,12.9993,11.9986
35460,20.2,3.6501,13.0001,11.9985
35490,20.2,3.6501,12.9968,11.9966
35520,20.2,3.65,12.9988,11.9935
35550,20.7,3.6501,12.9968,11.9915
35580,20.8,3.65,12.9973,11.9938
35610,20.7,3.6501,12.9997,11.9936
35640,20.5,3.65,12.9991,11.9934
35670,20.4,3.6501,12.9999,11.993
35700,20.0,3.6502,13.0004,11.9922
35730,19.8,3.6501,12.9975,11.9915
35760,19.4,3.65,12.9983,11.9903
35790,19.4,3.6501,13.0052,11.9891
35820,20.0,3.65,12.9977,11.9894
35850,19.4,3.65,12.9981,11.9884
35880,18.8,3.6501,13.0001,11.9883
35910,18.9,3.65,12.9986,11.9867
35940,19.2,3.6501,13.0,11.9857
35970,19.0,3.6501,12.9976,11.9843
36000,18.9,3.65,12.9972,11.9831
36030,18.9,3.6502,13.0007,11.9838
36060,22.2,3.6501,13.0021,11.9798
36090,23.2,3.6501,12.9993,11.9806
36120,21.9,3.65,12.9989,11.9828
36150,20.4,3.65,13.0,11.9813
36180,20.1,3.6501,12.9989,11.9804
36210,19.9,3.65,13.0061,11.9794
36240,20.0,3.6501,13.0021,11.9788
36270,21.9,3.6501,12.9982,11.9786
36300,24.2,3.65,12.9975,11.9754
36330,22.0,3.65,12.9966,11.9781
36360,22.9,3.6502,12.999,11.9774
36390,21.7,3.65,12.9967,11.9752
36420,21.0,3.65,13.0017,11.975
36450,20.7,3.65,12.9965,11.974
36480,20.7,3.6501,13.0,11.9737
36510,20.9,3.6501,12.999,11.9725
36540,21.0,3.6501,12.9969,11.9713
36570,21.0,3.6501,12.9993,11.9709
36600,20.9,3.65,12.9986,11.9703
36630,20.6,3.6501,12.9987,11.9696
36660,20.4,3.65,12.9968,11.9681
36690,20.1,3.6501,12.9977,11.9672
36720,20.0,3.6502,12.9991,11.9682
36750,21.4,3.65,12.9964,11.9645
36780,21.5,3.65,12.9979,11.9658
36810,21.1,3.65,12.9971,11.9647
36840,20.7,3.6501,13.0021,11.9646
36870,20.6,3.65,12.9966,11.9639
36900,20.4,3.65,12.9976,11.9624
36930,20.1,3.6501,12.9997,11.9614
36960,19.9,3.65,12.9996,11.9607
36990,20.0,3.65,13.0004,11.96
37020,20.3,3.65,13.0061,11.9585
37050,20.4,3.6502,13.0053,11.9582
37080,20.5,3.65,12.9967,11.9575
37110,20.4,3.6501,12.9966,11.9567
37140,20.3,3.6501,13.0008,11.956
37170,20.3,3.6501,12.9987,11.9555
37200,20.1,3.6501,13.0004,11.9548
37230,20.2,3.65,13.0018,11.9521
37260,19.9,3.6501,12.9983,11.9486
37290,20.5,3.65,13.0,11.9513
37320,20.4,3.65,13.0005,11.9519
37350,20.4,3.6501,12.9978,11.9499
37380,20.0,3.6502,13.002,11.9494
37410,19.9,3.6501,12.9991,11.9485
37440,19.8,3.6501,13.0004,11.9478
37470,19.8,3.6501,13.0012,11.9468
37500,20.0,3.6501,12.997,11.9434
37530,20.3,3.6501,12.9973,11.944
37560,20.1,3.6501,12.9979,11.9448
37590,20.0,3.6501,12.9998,11.9437
37620,20.0,3.6502,12.9982,11.9433
37650,19.9,3.6502,12.9983,11.9425
37680,19.8,3.6502,13.0021,11.9414
37710,19.9,3.6502,13.0037,11.9405
37740,20.2,3.6502,12.9995,11.9363
37770,20.7,3.6502,12.9997,11.9368
37800,20.9,3.6502,12.999,11.94
37830,20.7,3.6502,12.9982,11.939
37860,20.8,3.6502,13.0044,11.9379
37890,20.8,3.6502,12.9981,11.9374
37920,20.9,3.6502,13.0012,11.9368
37950,20.9,3.6502,13.0065,11.935
37980,22.2,3.6502,12.9998,11.9297
38010,23.3,3.6502,12.9999,11.9306
38040,23.3,3.6502,12.9982,11.9328
38070,24.2,3.6502,12.9979,11.9332
38100,22.8,3.6502,13.0062,11.9337
38130,22.3,3.6502,12.9987,11.9334
38160,22.2,3.6502,13.0014,11.9324
38190,22.2,3.6502,12.9984,11.9305
38220,22.4,3.6502,12.998,11.9303
38250,24.6,3.6502,12.9986,11.9302
38280,24.6,3.6502,12.9977,11.9291
38310,24.5,3.6502,13.004,11.928
38340,22.9,3.6502,12.9978,11.9275
38370,22.5,3.6502,12.9981,11.9265
38400,22.3,3.6502,13.0026,11.9257
38430,22.1,3.6502,12.999,11.9252
38460,21.7,3.6502,12.999,11.9227
38490,22.3,3.6502,13.0036,11.9231
38520,21.7,3.6502,13.0023,11.9238
38550,22.2,3.6502,12.9999,11.92
38580,21.8,3.6502,12.9982,11.9214
38610,20.7,3.6501,13.001,11.9215
38640,20.7,3.6501,12.9972,11.9203
38670,20.3,3.6501,13.0028,11.9186
38700,20.1,3.6502,12.9984,11.9182
38730,20.0,3.6501,12.9998,11.9164
38760,20.4,3.6501,12.9973,11.9176
38790,21.0,3.6502,13.0006,11.916
38820,21.8,3.6501,13.0014,11.9164
38850,20.7,3.6502,13.0008,11.9151
38880,20.5,3.6502,12.9983,11.9146
38910,20.5,3.6502,12.9983,11.9143
38940,20.4,3.6501,13.0004,11.913
38970,20.8,3.6501,13.0003,11.9116
39000,21.2,3.6501,12.9976,11.9098
39030,20.9,3.6502,12.998,11.9105
39060,21.0,3.6501,12.9988,11.9094
39090,21.0,3.6502,12.998,11.9082
39120,21.1,3.6502,12.9975,11.9081
39150,21.1,3.6502,12.9982,11.9071
39180,21.1,3.6502,12.9985,11.9064
