Cycle,Tem,电压(V),电流(A),放电容量(Ah)
19470,27.7,3.9,13.0018,11.5573
19500,27.7,3.9001,13.002,11.5544
19530,27.6,3.9001,13.0022,11.5543
19560,27.6,3.9002,13.0023,11.5518
19590,27.6,3.9002,13.0022,11.5513
19620,27.6,3.9,13.0022,11.5495
19650,27.6,3.9001,13.0038,11.548
19680,27.8,3.9,12.9996,11.5481
19710,27.9,3.9,13.0022,11.5467
19740,28.0,3.9001,13.0021,11.5461
19770,27.6,3.9001,13.0023,11.5453
19800,24.4,3.9,13.0121,11.5334
19830,25.7,3.9,13.0024,11.5371
19860,26.6,3.9001,13.0022,11.5371
19890,26.8,3.9001,13.0103,11.5367
19920,27.1,3.9002,13.0061,11.5367
19950,27.5,3.9001,13.0036,11.5376
19980,27.6,3.9002,13.0069,11.5376
20010,27.6,3.9001,13.0,11.5364
20040,27.6,3.9,13.0022,11.5344
20070,27.3,3.9001,13.0109,11.5319
20100,27.2,3.9001,13.0023,11.5311
20130,27.1,3.9,13.0049,11.5292
20160,27.0,3.9,13.0022,11.5284
20190,27.4,3.9001,13.0023,11.5305
20220,27.8,3.9,13.0023,11.5304
20250,28.1,3.9001,13.0024,11.5296
20280,28.3,3.9,13.0022,11.529
20310,27.9,3.9001,13.0096,11.527
20340,27.8,3.9,13.002,11.5245
20370,27.7,3.9001,13.0103,11.5232
20400,27.6,3.9001,13.0024,11.5224
20430,27.7,3.9001,13.0023,11.5217
20460,27.9,3.9001,13.0023,11.5233
20490,28.4,3.9002,13.0023,11.5232
20520,28.7,3.9001,13.0023,11.5232
20550,28.6,3.9001,13.0024,11.5224
20580,28.1,3.9001,13.0028,11.5196
20610,28.1,3.9002,13.0024,11.5186
20640,28.1,3.9,13.0023,11.5179
20670,28.1,3.9001,13.0026,11.5169
20700,28.3,3.9,13.0097,11.5175
20730,23.9,3.9001,13.0069,11.498
20760,25.9,3.9001,13.0027,11.5096
20790,26.6,3.9,13.0025,11.5091
20820,26.6,3.9,13.0092,11.5109
20850,26.8,3.9,13.0023,11.5081
20880,26.8,3.9001,13.0025,11.5058
20910,26.7,3.9,13.0024,11.5054
20940,26.6,3.9001,13.0077,11.5037
20970,26.7,3.9001,13.0085,11.503
21000,27.0,3.9002,13.0022,11.5012
21030,24.1,3.9001,13.0115,11.4717
21060,23.4,3.9,13.0024,11.4666
21090,23.3,3.9001,13.0048,11.465
21120,24.9,3.9001,13.0025,11.4891
21150,25.5,3.9,13.0022,11.4891
21180,25.7,3.9,13.0095,11.4886
21210,25.8,3.9001,13.0023,11.4884
21240,25.9,3.9002,13.0024,11.4898
21270,26.2,3.9001,13.0025,11.4888
21300,26.0,3.9,13.0021,11.4867
21330,25.8,3.9002,13.0023,11.4847
21360,25.8,3.9001,13.0,11.4839
21390,25.8,3.9001,13.0025,11.4833
21420,25.8,3.9,13.0024,11.4828
21450,25.9,3.9002,13.0025,11.4818
21480,26.0,3.9,13.0045,11.4808
21510,26.1,3.9001,13.0024,11.4801
21540,26.3,3.9002,13.0024,11.4796
21570,26.2,3.9001,13.0082,11.4786
21600,26.2,3.9002,13.0024,11.478
21630,26.1,3.9001,13.0025,11.4769
21660,26.1,3.9002,13.0024,11.4759
21690,26.0,3.9001,13.0007,11.4747
21720,26.1,3.9001,13.0024,11.4735
21750,26.6,3.9001,13.0028,11.4742
21780,26.9,3.9,13.0024,11.4742
21810,27.0,3.9001,13.0024,11.4741
21840,26.9,3.9,13.0022,11.4729
21870,26.6,3.9001,13.0022,11.4714
21900,26.6,3.9,13.0072,11.4696
21930,26.3,3.9002,13.002,11.4686
21960,26.3,3.9,13.0137,11.4672
21990,26.5,3.9001,13.0022,11.4678
22020,26.7,3.9001,13.0005,11.4673
22050,27.2,3.9,13.0067,11.4639
22080,26.6,3.9001,13.0021,11.465
22110,26.6,3.9002,13.0022,11.4638
22140,26.9,3.9001,13.0022,11.4627
22170,26.6,3.9001,13.007,11.4615
22200,26.5,3.9002,13.0023,11.4608
22230,26.5,3.9,13.0022,11.4601
22260,26.8,3.9002,13.0024,11.4601
22290,27.2,3.9,13.0024,11.4605
22320,27.6,3.9,13.0022,11.46
22350,27.4,3.9001,13.0007,11.4582
22380,27.0,3.9001,13.0022,11.4566
22410,27.0,3.9002,13.011,11.4558
22440,27.0,3.9001,13.0108,11.454
22470,27.0,3.9001,13.0023,11.4537
22500,26.9,3.9,13.0096,11.4532
22530,27.3,3.9,13.0022,11.4541
22560,27.6,3.9001,13.0023,11.4534
22590,27.5,3.9,13.0022,11.4525
22620,27.4,3.9002,13.0023,11.452
22650,27.1,3.9001,13.0056,11.4493
22680,27.1,3.9001,13.0005,11.4483
22710,27.1,3.9,13.0022,11.4476
22740,27.0,3.9,13.0021,11.4472
22770,27.1,3.9001,13.0068,11.447
22800,27.5,3.9002,13.0021,11.4463
22830,27.8,3.9001,13.0022,11.4468
22860,28.1,3.9002,13.0075,11.4458
22890,27.7,3.9,13.0022,11.4442
22920,27.6,3.9001,13.0023,11.4431
22950,27.5,3.9002,13.0022,11.4422
22980,27.5,3.9001,13.0036,11.4419
23010,27.5,3.9001,13.0005,11.4412
23040,27.6,3.9,13.0022,11.4412
23070,27.3,3.9001,13.0081,11.4395
23100,27.4,3.9001,13.0022,11.4385
23130,27.1,3.9001,13.0117,11.4362
23160,27.1,3.9002,13.0021,11.4356
23190,27.0,3.9,13.0022,11.4347
23220,26.9,3.9001,13.0021,11.4336
23250,26.8,3.9002,13.0021,11.4325
23280,26.8,3.9,13.0022,11.4315
23310,27.2,3.9,13.0021,11.4314
23340,27.2,3.9001,13.0003,11.4308
23370,27.4,3.9001,13.0005,11.43
23400,27.1,3.9,13.0021,11.4293
23430,26.8,3.9001,13.0024,11.4273
23460,26.7,3.9001,13.0021,11.4258
23490,26.7,3.9001,13.002,11.4243
23520,26.5,3.9,13.0021,11.422
23550,26.6,3.9001,13.01,11.422
23580,26.8,3.9001,13.0021,11.4212
23610,27.2,3.9,13.002,11.4217
23640,27.2,3.9,13.0022,11.4313
23670,26.9,3.9001,13.0022,11.4191
23700,26.7,3.9,13.0007,11.417
23730,26.4,3.9002,13.0024,11.4153
23760,26.4,3.9002,13.0021,11.4143
23790,26.4,3.9001,13.0077,11.4142
23820,26.6,3.9,13.0024,11.4132
23850,26.9,3.9002,13.0074,11.4135
23880,26.9,3.9002,13.0021,11.4124
23910,26.6,3.9002,13.0022,11.4102
23940,26.5,3.9001,13.0022,11.4093
23970,26.6,3.9001,13.0022,11.4085
24000,26.5,3.9002,13.0057,11.4077
24030,26.5,3.9,13.0014,11.4065
24060,26.5,3.9,13.0023,11.4059
24090,26.7,3.9,13.0022,11.4056
24120,26.7,3.9,13.0023,11.4047
24150,26.7,3.9001,13.0021,11.4041
24180,26.5,3.9002,13.0021,11.4034
24210,26.1,3.9,13.0021,11.4012
24240,25.9,3.9,13.0119,11.3997
24270,25.8,3.9001,13.0022,11.399
24300,25.7,3.9002,13.0071,11.3979
24330,25.7,3.9001,13.0025,11.3968
24360,25.9,3.9001,13.0098,11.3967
24390,26.1,3.9001,13.004,11.3952
24420,26.2,3.9001,13.0022,11.3941
24450,25.7,3.9002,13.0023,11.3921
24480,25.3,3.9002,13.0071,11.3903
24510,25.4,3.9001,13.0022,11.3896
24540,25.4,3.9,13.0021,11.3893
24570,25.3,3.9001,13.0135,11.3883
24600,25.4,3.9,13.0112,11.3871
24630,25.8,3.9001,13.0092,11.386
24660,25.5,3.9001,13.0123,11.3853
24690,25.4,3.9,13.0014,11.3842
24720,25.3,3.9002,13.0023,11.3828
24750,25.2,3.9001,13.0021,11.3816
24780,25.3,3.9001,13.0022,11.3808
24810,25.2,3.9001,13.0022,11.3795
24840,25.0,3.9002,13.0022,11.3783
24870,25.1,3.9001,13.0024,11.3781
24900,25.3,3.9,13.0042,11.378
24930,25.1,3.9,13.0048,11.3757
24960,25.2,3.9002,13.0023,11.3752
24990,25.0,3.9001,13.0021,11.3737
25020,25.0,3.9001,13.012,11.3726
25050,24.9,3.9001,13.01,11.3711
25080,24.8,3.9002,13.002,11.3696
25110,24.8,3.9001,13.0022,11.3681
25140,24.8,3.9,13.0116,11.3692
25170,25.0,3.9,13.0024,11.3685
25200,25.1,3.9001,13.0024,11.3679
25230,24.9,3.9002,13.0104,11.3653
25260,24.9,3.9001,13.0024,11.364
25290,24.8,3.9001,13.0022,11.3625
25320,24.6,3.9001,13.0076,11.3606
25350,24.5,3.9001,13.0,11.3592
25380,24.4,3.9001,13.0024,11.3585
25410,24.7,3.9001,13.0024,11.3595
25440,24.9,3.9002,13.0023,11.3586
25470,24.8,3.9001,13.0024,11.3575
25500,24.9,3.9,13.0037,11.3568
25530,24.7,3.9,13.0097,11.3551
25560,24.6,3.9001,13.0023,11.3545
25590,24.6,3.9001,13.0022,11.3545
25620,24.6,3.9,13.0033,11.3532
25650,24.5,3.9001,13.0024,11.3535
25680,24.9,3.9001,13.0005,11.3521
25710,25.1,3.9002,13.0022,11.3509
25740,24.9,3.9001,13.0103,11.3498
25770,24.8,3.9,13.0023,11.349
25800,24.7,3.9001,13.0022,11.348
25830,24.6,3.9001,13.0024,11.3465
25860,24.5,3.9001,13.0076,11.3456
25890,24.6,3.9,13.0072,11.3448
25920,24.8,3.9002,13.0075,11.3445
25950,25.0,3.9002,13.0026,11.3438
25980,25.1,3.9001,13.0026,11.3428
26010,25.0,3.9001,13.0003,11.3423
26040,24.8,3.9002,13.0026,11.3402
26070,24.8,3.9001,13.0029,11.3394
26100,24.8,3.9,13.0061,11.3383
26130,24.6,3.9,13.0028,11.3375
26160,24.6,3.9,13.003,11.3371
26190,24.7,3.9,13.0031,11.3366
26220,25.0,3.9,13.0123,11.3363
26250,24.9,3.9002,13.003,11.3359
26280,25.0,3.9,13.003,11.3342
26310,24.8,3.9002,13.0031,11.333
26340,24.7,3.9001,12.9999,11.332
26370,24.6,3.9001,13.003,11.3312
26400,24.5,3.9002,13.003,11.3302
26430,24.6,3.9001,13.0046,11.3295
26460,24.6,3.9,13.0086,11.3293
26490,24.6,3.9,13.0032,11.3281
26520,24.7,3.9002,13.003,11.3263
26550,24.8,3.9001,13.003,11.3247
26580,24.7,3.9001,13.0073,11.3235
26610,24.5,3.9001,13.0121,11.3225
26640,24.5,3.9002,13.0118,11.3218
26670,24.5,3.9001,13.0013,11.3203
26700,24.3,3.9001,13.001,11.3203
26730,24.6,3.9001,13.003,11.3193
26760,24.8,3.9002,13.0031,11.3186
26790,24.6,3.9,13.0029,11.3177
26820,24.3,3.9001,13.0029,11.3163
26850,24.2,3.9002,13.0028,11.3149
26880,24.2,3.9001,13.0023,11.3148
26910,24.2,3.9,13.0024,11.3146
26940,24.1,3.9001,13.0026,11.3134
26970,24.1,3.9002,13.0128,11.3131
27000,24.3,3.9001,13.008,11.3123
27030,24.6,3.9,13.0008,11.3116
27060,22.6,3.9,13.0026,11.304
27090,24.1,3.9001,13.0026,11.3091
27120,24.5,3.9001,13.0025,11.3047
27150,24.5,3.9001,13.0046,11.2888
27180,24.4,3.9,13.0025,11.2875
27210,24.3,3.9002,13.0026,11.287
27240,24.2,3.9001,13.0027,11.2852
27270,24.1,3.9002,13.0027,11.287
27300,24.2,3.9001,13.0027,11.2868
27330,24.0,3.9002,13.0026,11.2865
27360,24.0,3.9,13.0001,11.287
27390,24.5,3.9,13.0027,11.286
27420,24.4,3.9,13.0026,11.284
27450,24.4,3.9001,13.0025,11.2841
27480,24.4,3.9001,13.0024,11.2835
27510,24.4,3.9001,13.0025,11.283
27540,24.4,3.9001,13.0022,11.2831
27570,24.3,3.9001,13.0039,11.2833
27600,24.8,3.9001,13.0027,11.2836
27630,25.4,3.9,13.0032,11.283
27660,25.3,3.9001,13.0027,11.2823
27690,25.1,3.9001,13.0005,11.2814
27720,25.0,3.9,13.0025,11.2815
27750,24.9,3.9001,13.0026,11.2806
27780,24.8,3.9,13.0057,11.2788
27810,24.8,3.9001,13.0022,11.2769
27840,24.6,3.9001,13.0023,11.2766
27870,24.2,3.9,13.0026,11.2813
27900,24.5,3.9001,13.0025,11.2817
27930,24.6,3.9,13.0055,11.2781
27960,24.2,3.9001,13.0025,11.2781
27990,24.0,3.9,13.0024,11.2769
28020,24.0,3.9,13.0004,11.2766
28050,23.9,3.9,13.0024,11.2726
28080,23.8,3.9002,13.0024,11.2778
28110,23.8,3.9001,13.0023,11.2804
28140,23.9,3.9002,13.0087,11.2753
28170,24.1,3.9001,13.0024,11.2757
28200,24.2,3.9001,13.0023,11.2728
28230,24.0,3.9001,13.0024,11.2684
28260,23.9,3.9001,13.0129,11.2674
28290,23.9,3.9001,13.0024,11.2665
28320,23.8,3.9001,13.0023,11.2659
28350,23.8,3.9001,13.0008,11.2655
28380,24.0,3.9001,13.0025,11.2647
28410,24.2,3.9002,13.0018,11.2642
28440,24.2,3.9001,13.0022,11.263
28470,24.0,3.9,13.0126,11.2614
28500,24.0,3.9,13.0022,11.2607
28530,23.9,3.9,13.0023,11.2599
28560,23.9,3.9,13.0022,11.2593
28590,23.8,3.9001,13.0022,11.2586
28620,23.8,3.9001,13.0138,11.2579
28650,24.0,3.9001,13.0124,11.2572
28680,24.1,3.9001,13.0144,11.2566
28710,24.3,3.9,13.0022,11.2554
28740,24.1,3.9,13.0065,11.254
28770,24.1,3.9002,13.0024,11.2529
28800,24.1,3.9001,13.0021,11.2528
28830,24.0,3.9001,13.0047,11.2524
28860,24.0,3.9002,13.002,11.2515
28890,24.0,3.9,13.002,11.2516
28920,24.3,3.9002,13.0085,11.2513
28950,25.0,3.9001,13.0022,11.2507
28980,24.9,3.9001,13.0027,11.2505
29010,24.5,3.9,12.9997,11.2487
29040,24.3,3.9002,13.002,11.248
29070,24.4,3.9001,13.0023,11.2476
29100,24.4,3.9001,13.002,11.2462
29130,24.3,3.9002,13.0022,11.2449
29160,24.3,3.9002,13.0022,11.2461
29190,24.8,3.9001,13.0083,11.2453
29220,24.9,3.9001,13.0024,11.2443
29250,25.2,3.9002,13.0045,11.2396
29280,24.7,3.9001,13.0022,11.24
29310,24.7,3.9001,13.0022,11.2437
29340,24.6,3.9001,13.0002,11.2404
29370,24.5,3.9,13.0137,11.2402
29400,24.5,3.9001,13.002,11.2401
29430,24.8,3.9001,13.0019,11.236
29460,25.0,3.9002,13.0021,11.2337
29490,25.2,3.9002,13.0126,11.2335
29520,25.2,3.9002,13.0022,11.2305
29550,24.7,3.9,13.0048,11.2332
29580,24.6,3.9001,13.0023,11.2339
29610,24.5,3.9001,13.0046,11.2331
29640,24.5,3.9001,13.0023,11.2334
29670,24.5,3.9001,13.0002,11.2297
29700,25.1,3.9001,13.0112,11.2257
29730,25.2,3.9002,13.0044,11.2232
29760,25.3,3.9,13.0043,11.2233
29790,24.8,3.9,13.0023,11.2268
29820,24.5,3.9001,13.0023,11.2277
29850,24.4,3.9001,13.0023,11.2274
29880,24.2,3.9,13.0027,11.2261
29910,24.2,3.9002,13.0024,11.2251
29940,24.2,3.9001,13.0023,11.2219
29970,24.7,3.9001,13.0023,11.2183
30000,25.0,3.9001,13.0,11.2184
30030,25.1,3.9001,13.0001,11.2172
30060,24.6,3.9001,13.0033,11.2194
30090,24.3,3.9002,13.0025,11.2193
30120,24.0,3.9002,13.0025,11.2199
30150,23.9,3.9001,13.0046,11.2188
30180,23.9,3.9001,13.0026,11.2185
30210,24.3,3.9001,13.0026,11.2142
30240,24.6,3.9001,13.0027,11.2121
30270,24.8,3.9001,13.0027,11.2101
30300,24.9,3.9001,13.0028,11.2094
30330,24.3,3.9001,13.0027,11.2152
30360,24.1,3.9,13.0013,11.2147
30390,23.9,3.9002,13.0028,11.2143
30420,23.8,3.9,13.0028,11.2138
30450,23.8,3.9001,13.0089,11.2137
30480,24.3,3.9001,13.0041,11.207
30510,24.8,3.9002,13.0027,11.206
30540,25.0,3.9,13.0026,11.2074
30570,25.0,3.9001,13.0027,11.2075
30600,24.5,3.9002,13.0027,11.209
30630,24.2,3.9002,13.0027,11.2089
30660,24.2,3.9,13.012,11.2082
30690,24.0,3.9,13.0002,11.2082
30720,23.8,3.9,13.0028,11.2075
30750,24.4,3.9001,13.0028,11.2024
30780,24.8,3.9002,13.0027,11.2004
30810,25.0,3.9002,13.0026,11.1987
30840,24.8,3.9,13.0129,11.2001
30870,24.4,3.9001,13.0027,11.2037
30900,24.2,3.9001,13.0033,11.2029
30930,24.3,3.9002,13.0027,11.203
30960,24.2,3.9,13.0026,11.202
30990,24.1,3.9001,13.0075,11.1997
31020,24.5,3.9,13.0002,11.1935
31050,24.9,3.9001,13.0027,11.1927
31080,25.1,3.9001,13.0026,11.1927
31110,24.8,3.9001,13.0027,11.1971
31140,24.4,3.9001,13.0026,11.1963
31170,24.3,3.9001,13.0026,11.1959
31200,24.2,3.9002,13.0097,11.1947
31230,24.1,3.9001,13.0026,11.1939
31260,24.2,3.9001,13.0026,11.1917
31290,24.7,3.9001,13.0026,11.1894
31320,25.0,3.9002,13.0027,11.1875
31350,25.2,3.9001,13.0027,11.1856
31380,24.9,3.9001,13.0099,11.1869
31410,24.6,3.9001,13.0031,11.1874
31440,24.5,3.9,13.0027,11.1881
31470,24.4,3.9001,13.0027,11.1892
31500,24.3,3.9,13.0029,11.1884
31530,24.5,3.9002,13.0028,11.1804
31560,25.0,3.9001,13.003,11.1761
31590,25.3,3.9001,13.0136,11.1741
31620,25.4,3.9001,13.0099,11.1734
31650,25.0,3.9,13.0037,11.1781
31680,24.9,3.9001,13.0004,11.1811
31710,25.1,3.9001,13.0028,11.1807
31740,25.0,3.9001,13.0028,11.1799
31770,25.0,3.9002,13.0027,11.1786
31800,25.0,3.9002,13.0028,11.1779
31830,25.4,3.9002,13.0027,11.1771
31860,25.7,3.9002,13.0068,11.1768
31890,25.6,3.9,13.0027,11.1757
31920,25.5,3.9001,13.0028,11.1749
31950,25.3,3.9002,13.0029,11.174
31980,25.3,3.9001,13.0031,11.1728
32010,25.2,3.9001,13.0119,11.1725
32040,25.2,3.9001,13.0029,11.1721
32070,25.4,3.9002,13.0028,11.1705
32100,25.7,3.9002,13.0028,11.1692
32130,25.9,3.9001,13.0028,11.1676
32160,25.7,3.9001,13.0027,11.1665
32190,25.5,3.9001,13.0028,11.1662
32220,25.5,3.9001,13.0097,11.1662
32250,24.7,3.9002,13.0027,11.1658
32280,24.2,3.9001,13.0027,11.166
32310,23.7,3.9001,13.0026,11.1659
32340,23.8,3.9001,13.0001,11.1646
32370,23.7,3.9002,13.0027,11.1638
32400,23.8,3.9001,13.0058,11.1639
32430,23.6,3.9,13.0027,11.1638
32460,23.3,3.9001,13.0028,11.1623
32490,23.6,3.9001,13.0028,11.161
32520,23.5,3.9002,13.0117,11.1595
32550,23.4,3.9002,13.0051,11.1588
32580,23.4,3.9001,13.0028,11.1584
32610,23.7,3.9002,13.0027,11.1585
32640,23.6,3.9002,13.0055,11.1564
32670,23.8,3.9001,13.0003,11.1553
32700,23.7,3.9,13.0026,11.1535
32730,23.4,3.9001,13.0026,11.1532
32760,23.4,3.9001,13.0026,11.1521
32790,23.4,3.9002,13.0025,11.1513
32820,23.3,3.9001,13.0025,11.1504
32850,23.4,3.9002,13.0147,11.1493
32880,23.6,3.9002,13.0071,11.149
32910,23.8,3.9002,13.0023,11.1468
32940,23.7,3.9001,13.0054,11.1461
32970,23.6,3.9,13.0024,11.1464
33000,23.7,3.9001,12.9999,11.1462
33030,23.6,3.9001,13.0033,11.1447
33060,23.6,3.9002,13.0025,11.1439
33090,23.6,3.9,13.0025,11.1435
33120,23.6,3.9,13.0023,11.1433
33150,24.0,3.9001,13.0023,11.1427
33180,24.4,3.9001,13.0055,11.1427
33210,23.7,3.9,13.0023,11.1397
33240,23.8,3.9001,13.0022,11.1393
33270,23.7,3.9002,13.0022,11.1383
33300,23.7,3.9002,13.0022,11.1383
33330,23.6,3.9,12.9998,11.1372
33360,23.6,3.9001,13.0094,11.1368
33390,23.3,3.9001,13.0,11.1358
33420,23.2,3.9001,13.0109,11.1333
33450,23.0,3.9,13.0006,11.1335
33480,22.9,3.9001,13.0005,11.1327
33510,22.8,3.9001,13.0003,11.1317
33540,22.9,3.9001,13.0032,11.1305
33570,22.8,3.9001,13.0112,11.1292
33600,22.7,3.9001,13.0003,11.1278
33630,22.7,3.9001,13.0008,11.128
33660,22.8,3.9001,13.0,11.1268
33690,22.8,3.9,13.0001,11.1263
33720,22.7,3.9001,13.0001,11.1258
33750,22.6,3.9001,13.0088,11.1247
33780,22.5,3.9,13.0001,11.1232
33810,22.5,3.9,13.0048,11.1222
33840,22.3,3.9001,13.0142,11.1219
33870,22.1,3.9001,13.0,11.1219
33900,22.0,3.9001,13.0022,11.1216
33930,22.1,3.9001,13.0112,11.1203
33960,21.6,3.9,13.0003,11.1189
33990,21.2,3.9001,13.0005,11.1177
34020,20.9,3.9,12.9999,11.1171
34050,21.1,3.9001,13.0024,11.1161
34080,20.8,3.9,13.008,11.1157
34110,20.5,3.9,13.014,11.1142
34140,20.3,3.9001,13.0009,11.1124
34170,20.2,3.9001,13.0007,11.1108
34200,20.6,3.9001,13.0007,11.1095
34230,20.9,3.9,13.0014,11.1086
34260,20.6,3.9001,13.0046,11.1075
34290,20.7,3.9001,13.0006,11.1065
34320,20.5,3.9001,13.0004,11.1042
34350,20.5,3.9002,13.0093,11.1028
34380,20.5,3.9001,13.0001,11.1005
34410,20.5,3.9,13.0005,11.0995
34440,20.7,3.9,12.9999,11.102
34470,20.6,3.9001,12.9997,11.1005
34500,20.6,3.9001,13.0005,11.0994
34530,20.4,3.9001,13.0006,11.0972
34560,20.4,3.9,12.9999,11.0968
34590,20.4,3.9,13.0001,11.0953
34620,20.3,3.9001,13.0,11.0955
34650,20.3,3.9,13.0001,11.0945
34680,20.3,3.9001,12.9999,11.0937
34710,20.5,3.9,13.0,11.0926
34740,20.7,3.9,13.0073,11.0915
34770,20.8,3.9001,12.9999,11.0901
34800,20.6,3.9001,13.0004,11.0885
34830,20.6,3.9001,13.0004,11.0878
34860,20.6,3.9001,12.9999,11.087
34890,20.7,3.9,13.0,11.0853
34920,20.2,3.9,13.001,11.0846
34950,19.7,3.9001,13.0009,11.0836
34980,19.1,3.9001,13.0004,11.082
35010,19.3,3.9,13.0032,11.0816
35040,19.7,3.9,12.9998,11.081
35070,19.4,3.9001,13.0068,11.0788
35100,19.1,3.9,13.0003,11.0766
35130,19.1,3.9001,13.0001,11.0748
35160,19.1,3.9,13.0002,11.0742
35190,18.8,3.9001,13.0002,11.0738
35220,18.9,3.9001,13.0056,11.0723
35250,18.8,3.9001,13.0113,11.0723
35280,18.8,3.9001,13.0003,11.0715
35310,18.9,3.9001,13.0001,11.0701
35340,18.9,3.9001,13.0008,11.0698
35370,18.7,3.9001,13.0001,11.069
35400,18.7,3.9001,13.0091,11.068
35430,18.5,3.9001,13.0098,11.0658
35460,18.1,3.9,13.0006,11.0651
35490,18.5,3.9,13.0008,11.0652
35520,19.0,3.9,13.0009,11.0642
35550,19.1,3.9001,13.0001,11.1068
35580,18.9,3.9001,13.0008,11.0593
35610,18.9,3.9,13.0023,11.059
35640,18.8,3.9001,13.0056,11.0583
35670,18.7,3.9,13.0098,11.0564
35700,18.7,3.9001,13.0001,11.0549
35730,19.0,3.9001,13.0002,11.055
35760,19.3,3.9,13.0,11.055
35790,19.6,3.9,12.9998,11.0528
35820,19.4,3.9001,13.0003,11.0507
35850,19.2,3.9001,13.0004,11.0499
35880,19.1,3.9,13.0005,11.0496
35910,19.1,3.9001,13.0009,11.0485
35940,19.0,3.9001,13.0048,11.0474
35970,19.0,3.9001,13.0066,11.0465
36000,19.3,3.9001,13.0018,11.0469
36030,19.6,3.9,13.0005,11.0473
36060,19.7,3.9001,13.0048,11.0462
36090,19.6,3.9,13.0041,11.0449
36120,19.4,3.9,13.0055,11.0405
36150,19.2,3.9001,13.0004,11.0317
36180,19.0,3.9,13.0004,11.0322
36210,19.2,3.9001,13.0004,11.0293
36240,19.1,3.9,13.0006,11.0286
36270,20.2,3.9,13.0004,11.0276
36300,20.4,3.9001,13.0122,11.0264
36330,20.5,3.9,13.0,11.0232
36360,19.9,3.9,13.0081,11.02
36390,19.5,3.9001,13.0,11.0205
36420,19.8,3.9,13.0005,11.019
36450,19.4,3.9001,13.0,11.0197
36480,19.9,3.9001,13.0026,11.0162
36510,19.8,3.9,13.0099,11.0143
36540,20.5,3.9001,13.0001,11.0158
36570,20.9,3.9001,13.0001,11.0174
36600,21.3,3.9001,13.0134,11.0138
36630,20.5,3.9001,13.0003,11.0139
36660,20.6,3.9,13.008,11.0167
36690,20.8,3.9,13.0,11.0254
36720,20.8,3.9,13.0008,11.0229
36750,20.7,3.9001,13.0008,11.0225
36780,20.8,3.9001,13.0007,11.0186
36810,21.7,3.9001,13.0001,11.0126
36840,21.9,3.9001,13.0001,11.0149
36870,22.0,3.9001,13.0,11.0109
36900,21.3,3.9,13.0147,11.0091
36930,21.8,3.9,13.0004,11.0092
36960,20.4,3.9001,13.0004,11.0076
36990,20.2,3.9,13.0003,11.0065
37020,20.0,3.9,12.9999,11.0058
37050,20.1,3.9001,13.0001,11.0029
37080,20.7,3.9,13.0018,11.0036
37110,21.0,3.9,13.0052,11.0029
37140,20.6,3.9001,13.0005,11.0005
37170,20.2,3.9,13.0005,10.9986
37200,20.2,3.9001,13.0023,11.0018
37230,20.7,3.9,13.0037,11.0069
37260,20.6,3.9,13.0006,11.0061
37290,20.5,3.9,13.0118,11.0064
37320,20.5,3.9001,13.0002,11.0048
37350,20.7,3.9001,13.0023,10.9997
37380,21.0,3.9,13.0,10.9987
37410,20.8,3.9001,12.9999,11.0023
37440,20.9,3.9001,13.0002,11.0004
37470,20.6,3.9001,13.0133,10.9983
37500,20.5,3.9,13.0082,10.9978
37530,20.4,3.9001,13.0095,10.9961
37560,20.3,3.9,13.0119,10.9946
37590,20.5,3.9,13.0106,10.9929
37620,21.1,3.9001,13.0076,10.9857
37650,21.2,3.9001,13.0005,10.9867
37680,21.2,3.9,12.9997,10.9916
37710,20.8,3.9001,13.0071,10.9903
37740,20.6,3.9001,13.0013,10.9899
37770,20.5,3.9001,13.0084,10.9881
37800,20.4,3.9001,13.0001,10.987
37830,20.3,3.9001,13.0006,10.9863
37860,20.4,3.9001,13.0008,10.9841
37890,20.7,3.9001,12.9999,10.9812
37920,21.0,3.9,13.0063,10.9798
37950,20.4,3.9001,13.0006,10.9812
37980,20.4,3.9,13.0016,10.9794
38010,20.2,3.9001,12.9998,10.9777
38040,19.8,3.9,13.0,10.9763
38070,19.7,3.9,13.0007,10.9744
38100,19.2,3.9001,13.0,10.9722
38130,19.6,3.9001,13.0004,10.9707
38160,20.0,3.9,12.9997,10.9657
38190,20.8,3.9,12.9997,10.9692
38220,20.6,3.9,12.9999,10.9714
38250,20.4,3.9001,12.9998,10.9698
38280,20.3,3.9001,12.9997,10.9696
38310,20.2,3.9,12.9996,10.9692
38340,20.2,3.9001,12.9996,10.9681
38370,20.2,3.9,13.0133,10.9666
38400,20.1,3.9001,13.0139,10.9629
38430,20.6,3.9001,13.0001,10.9585
38460,20.8,3.9001,13.0002,10.9599
38490,20.6,3.9001,13.0006,10.9635
38520,20.7,3.9,13.0007,10.9613
38550,20.5,3.9,13.0105,10.9598
38580,20.3,3.9,13.003,10.959
38610,20.0,3.9001,13.0001,10.9565
38640,19.8,3.9001,13.0,10.9566
38670,19.2,3.9,13.0021,10.954
38700,19.7,3.9,13.0002,10.9532
38730,20.1,3.9,12.9998,10.9522
38760,19.6,3.9001,12.9996,10.9497
38790,18.7,3.9,12.9998,10.9479
38820,19.0,3.9001,12.9997,10.9484
38850,19.2,3.9001,13.0082,10.947
38880,18.9,3.9001,13.006,10.9455
38910,18.7,3.9001,12.9999,10.9441
